t_int,feedin_atnode_kW,demand_atnode_kW,max_demand_feedin_atnode_kW,feedin_atnode_taken_kW,feedin_atnode_loss_kW,iter,scen
4920,0.0,13119.168045565122,13119.168045565122,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4921,0.0,12682.296766741096,12682.296766741096,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4922,0.0,11942.28241032354,11942.28241032354,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4923,0.0,9593.759700978611,9593.759700978611,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4924,0.0,8568.979635339052,8568.979635339052,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4925,0.0,8241.175086627107,8241.175086627107,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4926,105.59745624055167,7392.193539786296,7394.320642353163,105.59745624055167,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4927,1956.313706450429,7406.085452500421,7460.238945163935,1956.313706450429,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4928,4458.895704285446,8081.4048984562405,8676.287507745728,4458.895704285446,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4929,6810.169631009415,10757.36400099465,11758.885351197747,6810.169631009415,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4930,9198.249549014872,11226.892092649094,13586.885557633272,9198.249549014872,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4931,11081.58411715219,12437.291530346252,15826.699947689825,11081.58411715219,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4932,9123.016747527012,16491.959349602846,17449.922997998423,9123.016747527012,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4933,7450.860566917004,22471.998198541663,22767.36942443765,7450.860566917004,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4934,7221.641231761686,16637.436696459034,17099.894750543714,7221.641231761686,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4935,6357.448203547379,14710.159987118239,15200.62701477813,6357.448203547379,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4936,6297.840947463957,13694.5171737895,14348.93872781482,6297.840947463957,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4937,4270.509946713186,12128.210449902494,12343.06721581472,4270.509946713186,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4938,2081.87268301419,10901.818784208099,10947.838968962871,2081.87268301419,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4939,893.8660797634435,15180.896359762755,15199.064972619337,893.8660797634435,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4940,51.26441045986709,16414.407730201034,16415.87497828125,51.26441045986709,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4941,0.0,15023.864991679977,15023.864991679977,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4942,0.0,16368.220899362823,16368.220899362823,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4943,0.0,15587.258490590819,15587.258490590819,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4944,0.0,18615.81676449507,18615.81676449507,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4945,0.0,14002.678608557879,14002.678608557879,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4946,0.0,10809.556844183542,10809.556844183542,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4947,0.0,9321.194655060634,9321.194655060634,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4948,0.0,9273.730641808823,9273.730641808823,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4949,0.0,8143.963226504333,8143.963226504333,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4950,2.216028679861658,7672.585478317398,7672.70631344729,2.216028679861658,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4951,1125.3561069555194,7528.41567949367,7553.530634971026,1125.3561069555194,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4952,3757.2765902812926,7565.396794857082,7958.406185987609,3757.2765902812926,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4953,6670.57388268469,9437.109518754985,10769.421626056688,6670.57388268469,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4954,9335.985403605364,10566.311879002807,13275.88925435653,9335.985403605364,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4955,10793.567092961443,10696.405313858952,14744.77655625689,10793.567092961443,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4956,9208.268153077175,14724.32687516369,16070.750256576464,9208.268153077175,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4957,6199.4813458639655,14662.97137848936,15042.997300315777,6199.4813458639655,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4958,7652.668591415396,13820.037384419807,15238.823114507326,7652.668591415396,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4959,6123.896023169148,13888.503407439557,14580.863034469827,6123.896023169148,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4960,5643.341437564371,12820.589790195401,13507.77226502591,5643.341437564371,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4961,4550.431836920127,13205.220569381947,13467.961727419794,4550.431836920127,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4962,2490.3072718853723,13510.288751581978,13566.419769745811,2490.3072718853723,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4963,1108.8435015561251,18294.704631009412,18319.158905361106,1108.8435015561251,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4964,2.1414685347920326,17086.682078439244,17086.87520652691,2.1414685347920326,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4965,0.0,25691.17884013567,25691.17884013567,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4966,0.0,17790.287467257527,17790.287467257527,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4967,0.0,17444.216106752083,17444.216106752083,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4968,0.0,14757.720276452841,14757.720276452841,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4969,0.0,11875.708313494797,11875.708313494797,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4970,0.0,9488.525838744057,9488.525838744057,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4971,0.0,8530.794033143813,8530.794033143813,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4972,0.0,7906.827611221126,7906.827611221126,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4973,0.0,7598.833134668365,7598.833134668365,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4974,23.264666872479403,7104.378017722657,7105.151614900123,23.264666872479403,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4975,1255.899459472165,7560.82886942829,7589.81783126497,1255.899459472165,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4976,406.67285639200765,8038.423545164144,8045.687373015086,406.67285639200765,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4977,2260.6838625091905,9445.721075053363,9508.408421912363,2260.6838625091905,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4978,4488.894599412288,10241.560107610483,10558.021631106043,4488.894599412288,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4979,7113.679017115743,11802.606873036155,12949.124183760645,7113.679017115743,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4980,7356.236155711877,14559.600586930812,15229.134217878584,7356.236155711877,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4981,7735.372600005388,17047.53523123737,17535.815595194777,7735.372600005388,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4982,5976.690261029279,13919.475578566375,14450.08962015002,5976.690261029279,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4983,6499.166772432182,17241.396276855005,17522.11765271673,6499.166772432182,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4984,5281.90504737107,15100.398315628736,15303.968443955106,5281.90504737107,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4985,3540.7409677043083,12873.236693984767,12975.80686778088,3540.7409677043083,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4986,2741.219408119886,15261.594627295246,15327.90315957984,2741.219408119886,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4987,1191.1486734554105,15913.413026078988,15941.592256089703,1191.1486734554105,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4988,1.1550735150139637,17857.471131901464,17857.589288288094,1.1550735150139637,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4989,0.0,18097.220963589425,18097.220963589425,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4990,0.0,21874.769424384467,21874.769424384467,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4991,0.0,18535.803680687764,18535.803680687764,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4992,0.0,14715.551441789277,14715.551441789277,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4993,0.0,11298.389870789546,11298.389870789546,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4994,0.0,9655.00457203277,9655.00457203277,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4995,0.0,8597.260201454692,8597.260201454692,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4996,0.0,7869.628059304387,7869.628059304387,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4997,0.0,7361.697519385149,7361.697519385149,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4998,56.35324563002031,7286.941207935498,7288.289709334073,56.35324563002031,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
4999,1834.9395336660518,7594.435727366731,7645.48696595442,1834.9395336660518,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5000,4162.552783637619,8244.036306724243,8696.435928969671,4162.552783637619,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5001,6431.221938531798,9629.541505623516,10823.677046851259,6431.221938531798,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5002,8151.57507406468,9799.42065598628,12076.619001499215,8151.57507406468,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5003,10608.572784497996,12153.081641521376,15257.78548272696,10608.572784497996,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5004,10335.206777137952,14138.887281312796,16308.789516401714,10335.206777137952,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5005,11185.012728178677,13935.597410099732,16920.14110048321,11185.012728178677,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5006,10456.099263632126,13352.944895551653,16257.152440287255,10456.099263632126,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5007,8741.661672045244,13349.647789520634,15210.060694796319,8741.661672045244,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5008,6928.250498535845,11396.873729902041,12854.65846805541,6928.250498535845,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5009,4110.985160768798,10745.058036090708,11018.883915883045,4110.985160768798,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5010,1717.0016729162576,11560.203151943992,11596.74852346417,1717.0016729162576,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5011,336.14069763757277,15361.08271919767,15367.347155450521,336.14069763757277,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5012,0.0,17855.052134097077,17855.052134097077,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5013,0.0,17329.732650659367,17329.732650659367,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5014,0.0,19241.642646241307,19241.642646241307,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5015,0.0,18469.757187023126,18469.757187023126,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5016,0.0,15033.928781236995,15033.928781236995,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5017,0.0,12841.8532375408,12841.8532375408,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5018,0.0,10363.655246321938,10363.655246321938,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5019,0.0,8975.30562217686,8975.30562217686,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5020,0.0,8045.765316103066,8045.765316103066,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5021,0.0,8179.772769592501,8179.772769592501,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5022,19.897697374554657,7454.016438049007,7454.733672521829,19.897697374554657,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5023,1281.2892892405723,7714.14129248574,7743.957470973023,1281.2892892405723,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5024,2677.1343073040084,8311.527792583127,8406.126727582712,2677.1343073040084,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5025,2239.7809129818406,10794.209971702436,10860.528551399566,2239.7809129818406,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5026,3687.131851633032,12654.206696867777,12789.71646881156,3687.131851633032,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5027,8180.65829955691,11030.300829655655,12957.023655190333,8180.65829955691,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5028,9632.293353346739,18155.272121855458,18937.94246732396,9632.293353346739,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5029,6431.967257499093,15496.54656554754,15850.731565512813,6431.967257499093,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5030,2810.8786848933873,17558.61239578753,17622.132680944414,2810.8786848933873,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5031,3147.9264815120855,14767.699006348497,14845.873236695674,3147.9264815120855,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5032,4223.034659159252,11614.266657531945,11834.05272449407,4223.034659159252,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5033,3306.2481139123856,12344.795149204821,12441.071724633442,3306.2481139123856,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5034,2039.5187038426727,14289.780266606642,14334.74037745222,2039.5187038426727,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5035,1265.721789900682,16054.40152405898,16080.535991402194,1265.721789900682,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5036,5.385396632724117,17658.17822292672,17658.55794951243,5.385396632724117,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5037,0.0,18470.481267521965,18470.481267521965,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5038,0.0,18937.301066052176,18937.301066052176,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5039,0.0,19437.29237878385,19437.29237878385,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5040,0.0,14563.858478510092,14563.858478510092,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5041,0.0,11206.785712041868,11206.785712041868,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5042,0.0,9479.651386237549,9479.651386237549,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5043,0.0,8572.475344608398,8572.475344608398,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5044,0.0,7848.831936866685,7848.831936866685,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5045,0.0,7617.2086647044125,7617.2086647044125,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5046,20.963016352769714,7578.623330565063,7579.35274496643,20.963016352769714,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5047,1359.3684944919628,8308.989774590787,8342.186794133142,1359.3684944919628,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5048,3961.874990697496,9448.71640340213,9651.904989849569,3961.874990697496,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5049,6517.572773011256,10922.218985955744,11704.621101445748,6517.572773011256,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5050,8911.880373446495,11009.065386601558,13161.350459741756,8911.880373446495,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5051,8145.8007575006395,11819.206290052387,13417.99537567656,8145.8007575006395,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5052,7435.516341836207,13970.48861007177,14728.660453712651,7435.516341836207,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5053,8275.203264158918,14503.03980127419,15592.438314206534,8275.203264158918,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5054,8495.13969943816,13111.622209754838,14959.889568945433,8495.13969943816,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5055,7164.719030802739,14192.731819029987,15034.340298933601,7164.719030802739,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5056,6396.644205133621,12593.027850462153,13349.212228019458,6396.644205133621,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5057,4318.825197927201,10324.116364553804,10724.05230013912,4318.825197927201,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5058,1536.183368859985,10579.724596624928,10611.15291988283,1536.183368859985,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5059,808.491426228221,12070.39595193806,12083.88740266048,808.491426228221,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5060,31.284611997821393,12538.818533619284,12539.832609695117,31.284611997821393,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5061,0.0,14689.379204174626,14689.379204174626,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5062,0.0,14940.73290633811,14940.73290633811,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5063,0.0,15209.864589599192,15209.864589599192,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5064,0.0,14590.178996560138,14590.178996560138,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5065,0.0,13119.07791729886,13119.07791729886,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5066,0.0,10991.788535831603,10991.788535831603,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5067,0.0,9306.49296747231,9306.49296747231,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5068,0.0,8118.438831949159,8118.438831949159,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5069,0.0,8335.024837364308,8335.024837364308,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5070,18.94385689491578,7582.311407263267,7583.0084420365865,18.94385689491578,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5071,1618.9261678548978,7506.705062539692,7548.806338640304,1618.9261678548978,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5072,3731.7410537196733,8422.385827013675,8683.62364924951,3731.7410537196733,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5073,6496.697036520113,9653.259671410218,10952.302885839837,6496.697036520113,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5074,8674.721950441282,10406.582378942245,12909.696095996425,8674.721950441282,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5075,9994.593717493495,11606.482964113322,14646.973526108895,9994.593717493495,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5076,8787.778666137001,13452.402482980398,15099.956806545226,8787.778666137001,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5077,7755.59699799232,14852.471833826143,15679.08599233773,7755.59699799232,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5078,6662.16761504962,14406.92427859032,15099.088898367256,6662.16761504962,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5079,4087.6316363778315,15274.80615713793,15395.85968024457,4087.6316363778315,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5080,4539.580412424823,13487.767824685225,13679.053028603767,4539.580412424823,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5081,3541.2766657297175,13270.830709463205,13372.35839177734,3541.2766657297175,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5082,2036.654322534229,12922.877256604957,12967.09530691104,2036.654322534229,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5083,1092.5348043510078,13604.633259565928,13625.300085165838,1092.5348043510078,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5084,10.55104901382623,14109.524372554319,14110.033746620004,10.55104901382623,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5085,0.0,16590.87043827353,16590.87043827353,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5086,0.0,19764.12711108578,19764.12711108578,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5087,0.0,17497.370855189336,17497.370855189336,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5088,0.0,15273.068977880388,15273.068977880388,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5089,0.0,11695.478057374448,11695.478057374448,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5090,0.0,11098.816365444789,11098.816365444789,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5091,0.0,8744.041775270043,8744.041775270043,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5092,0.0,7909.5392494869975,7909.5392494869975,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5093,0.0,7681.904711733316,7681.904711733316,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5094,44.581131840259,7139.221439399532,7140.082337940563,44.581131840259,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5095,1836.8732364873217,6962.192889191214,7011.348885829283,1836.8732364873217,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5096,4320.020819188193,6954.102932288356,7755.763442680809,4320.020819188193,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5097,7027.268537800975,8704.613503254934,10504.998687102508,7027.268537800975,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5098,9162.560604386477,8653.185628210736,12272.5674990793,9162.560604386477,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5099,11119.095088426808,9997.695952159167,14826.110348759075,11119.095088426808,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5100,9327.782629368978,14777.94783582536,16430.17831988216,9327.782629368978,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5101,8221.19835765045,16143.083221489514,17159.90509387578,8221.19835765045,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5102,8925.056956934157,15517.444477582245,17323.43928943442,8925.056956934157,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5103,8154.771143384389,14008.975298200992,15733.568452201445,8154.771143384389,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5104,7696.209653262502,13243.78730343183,14959.094650957975,7696.209653262502,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5105,3317.8480130310963,12754.142764212958,12868.368570334105,3317.8480130310963,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5106,901.7215374096068,12348.935350068106,12361.849257424052,901.7215374096068,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5107,183.7487856077897,13352.683665583134,13355.928366592938,183.7487856077897,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5108,0.6454566772844621,15355.712412047791,15355.712412047791,0.6454566772844621,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5109,0.0,15565.127378727439,15565.127378727439,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5110,0.0,15491.230465578274,15491.230465578274,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5111,0.0,14898.00082880856,14898.00082880856,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5112,0.0,12306.882552402161,12306.882552402161,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5113,0.0,10624.747114153393,10624.747114153393,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5114,0.0,9233.596785153253,9233.596785153253,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5115,0.0,8494.087506366328,8494.087506366328,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5116,0.0,7798.433618876027,7798.433618876027,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5117,0.0,7869.717125893566,7869.717125893566,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5118,24.47648010951488,7177.447101603667,7177.98590485216,24.47648010951488,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5119,1266.4108742109265,7035.668253126246,7065.186508317827,1266.4108742109265,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5120,3863.075066181209,7019.3497169352695,7563.703995385058,3863.075066181209,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5121,6735.005430273814,8326.234298871384,10103.09812893378,6735.005430273814,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5122,8713.60248471501,9791.363027533705,12423.43691075253,8713.60248471501,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5123,11027.388656465737,10573.814680626587,14755.122530861632,11027.388656465737,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5124,10889.691439143568,15123.643637811545,17248.038375253982,10889.691439143568,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5125,10898.480531008827,17276.61500228359,18995.259860667815,10898.480531008827,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5126,10187.054151137769,16045.0042323706,17949.59268674467,10187.054151137769,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5127,9668.708311583385,15208.844406510892,17229.959028664667,9668.708311583385,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5128,8579.536565047258,12632.435969587665,14720.589467237056,8579.536565047258,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5129,6291.718065035816,12254.451676154458,13139.762218656178,6291.718065035816,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5130,3791.852956281482,14777.76326045058,14882.682379717737,3791.852956281482,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5131,1474.596213326686,15410.310331400282,15442.222951156435,1474.596213326686,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5132,1.7079801454367247,18157.66796705912,18157.70276515769,1.7079801454367247,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5133,0.0,21581.924065587613,21581.924065587613,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5134,0.0,21505.357432473244,21505.357432473244,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5135,0.0,18427.101346932905,18427.101346932905,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5136,0.0,16153.708372471425,16153.708372471425,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5137,0.0,12241.89545950904,12241.89545950904,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5138,0.0,10436.126782893012,10436.126782893012,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
5139,0.0,8527.880415602907,8527.880415602907,0.0,0.0,1,pvalloc_29nbfs_LRG2_gridoptim_max
