scen,iter,col,category,count
pvalloc_LRG3_max_elecpri60rp,3,filter_tag,eastwest_70pr,40
pvalloc_LRG3_max_elecpri60rp,3,filter_tag,south_50pr,66
pvalloc_LRG3_max_elecpri60rp,3,filter_tag,south_40pr,78
pvalloc_LRG3_max_elecpri60rp,4,GKLAS,1121,134
pvalloc_LRG3_max_elecpri60rp,4,GKLAS,1110,744
pvalloc_LRG3_max_elecpri60rp,4,GKLAS,1122,314
pvalloc_LRG3_max_elecpri60rp,4,are_typ,Urban,445
pvalloc_LRG3_max_elecpri60rp,4,are_typ,Rural,290
pvalloc_LRG3_max_elecpri60rp,4,are_typ,Suburban,457
pvalloc_LRG3_max_elecpri60rp,4,heatpump_TF,no_heatpump,859
pvalloc_LRG3_max_elecpri60rp,4,heatpump_TF,heatpump,333
pvalloc_LRG3_max_elecpri60rp,4,filter_tag,eastwest_70pr,59
pvalloc_LRG3_max_elecpri60rp,4,filter_tag,south_40pr,102
pvalloc_LRG3_max_elecpri60rp,4,filter_tag,eastwest_80pr,130
pvalloc_LRG3_max_elecpri60rp,4,filter_tag,south_50pr,104
pvalloc_LRG3_max_elecpri60rp,4,filter_tag,na,797
pvalloc_LRG3_max_elecpri60rp,5,GKLAS,1122,384
pvalloc_LRG3_max_elecpri60rp,5,GKLAS,1110,1099
pvalloc_LRG3_max_elecpri60rp,5,GKLAS,1121,135
pvalloc_LRG3_max_elecpri60rp,5,are_typ,Suburban,614
pvalloc_LRG3_max_elecpri60rp,5,are_typ,Urban,643
pvalloc_LRG3_max_elecpri60rp,5,are_typ,Rural,361
pvalloc_LRG3_max_elecpri60rp,5,heatpump_TF,no_heatpump,1230
pvalloc_LRG3_max_elecpri60rp,5,heatpump_TF,heatpump,388
pvalloc_LRG3_max_elecpri60rp,5,filter_tag,eastwest_70pr,57
pvalloc_LRG3_max_elecpri60rp,5,filter_tag,eastwest_80pr,179
pvalloc_LRG3_max_elecpri60rp,5,filter_tag,south_40pr,171
pvalloc_LRG3_max_elecpri60rp,5,filter_tag,south_50pr,158
pvalloc_LRG3_max_elecpri60rp,5,filter_tag,na,1053
pvalloc_LRG3_max_elecpri60rp,6,GKLAS,1122,436
pvalloc_LRG3_max_elecpri60rp,6,GKLAS,1110,1453
pvalloc_LRG3_max_elecpri60rp,6,GKLAS,1121,212
pvalloc_LRG3_max_elecpri60rp,6,are_typ,Urban,872
pvalloc_LRG3_max_elecpri60rp,6,are_typ,Rural,495
pvalloc_LRG3_max_elecpri60rp,6,are_typ,Suburban,734
pvalloc_LRG3_max_elecpri60rp,6,heatpump_TF,no_heatpump,1635
pvalloc_LRG3_max_elecpri60rp,6,heatpump_TF,heatpump,466
pvalloc_LRG3_max_elecpri60rp,6,filter_tag,na,1413
pvalloc_LRG3_max_elecpri60rp,6,filter_tag,eastwest_80pr,227
pvalloc_LRG3_max_elecpri60rp,6,filter_tag,south_50pr,202
pvalloc_LRG3_max_elecpri60rp,6,filter_tag,eastwest_70pr,60
pvalloc_LRG3_max_elecpri60rp,6,filter_tag,south_40pr,199
pvalloc_LRG3_max_elecpri60rp,7,GKLAS,1121,205
pvalloc_LRG3_max_elecpri60rp,7,GKLAS,1110,1975
pvalloc_LRG3_max_elecpri60rp,7,GKLAS,1122,571
pvalloc_LRG3_max_elecpri60rp,7,are_typ,Urban,1123
pvalloc_LRG3_max_elecpri60rp,7,are_typ,Suburban,1012
pvalloc_LRG3_max_elecpri60rp,7,are_typ,Rural,616
pvalloc_LRG3_max_elecpri60rp,7,heatpump_TF,heatpump,580
pvalloc_LRG3_max_elecpri60rp,7,heatpump_TF,no_heatpump,2171
pvalloc_LRG3_max_elecpri60rp,7,filter_tag,na,1736
pvalloc_LRG3_max_elecpri60rp,7,filter_tag,south_50pr,281
pvalloc_LRG3_max_elecpri60rp,7,filter_tag,eastwest_70pr,131
pvalloc_LRG3_max_elecpri60rp,7,filter_tag,eastwest_80pr,320
pvalloc_LRG3_max_elecpri60rp,7,filter_tag,south_40pr,283
pvalloc_LRG3_max_elecpri60rp,8,GKLAS,1122,644
pvalloc_LRG3_max_elecpri60rp,8,GKLAS,1110,2643
pvalloc_LRG3_max_elecpri60rp,8,GKLAS,1121,325
pvalloc_LRG3_max_elecpri60rp,8,are_typ,Rural,790
pvalloc_LRG3_max_elecpri60rp,8,are_typ,Suburban,1292
pvalloc_LRG3_max_elecpri60rp,8,are_typ,Urban,1530
pvalloc_LRG3_max_elecpri60rp,8,heatpump_TF,heatpump,467
pvalloc_LRG3_max_elecpri60rp,8,heatpump_TF,no_heatpump,3145
pvalloc_LRG3_max_elecpri60rp,8,filter_tag,eastwest_80pr,371
pvalloc_LRG3_max_elecpri60rp,8,filter_tag,eastwest_70pr,162
pvalloc_LRG3_max_elecpri60rp,8,filter_tag,south_50pr,367
pvalloc_LRG3_max_elecpri60rp,8,filter_tag,south_40pr,344
pvalloc_LRG3_max_elecpri60rp,8,filter_tag,na,2368
pvalloc_LRG3_max_elecpri60rp,9,GKLAS,1110,4695
pvalloc_LRG3_max_elecpri60rp,9,GKLAS,1122,195
pvalloc_LRG3_max_elecpri60rp,9,GKLAS,1121,285
pvalloc_LRG3_max_elecpri60rp,9,are_typ,Suburban,1539
pvalloc_LRG3_max_elecpri60rp,9,are_typ,Urban,2608
pvalloc_LRG3_max_elecpri60rp,9,are_typ,Rural,1028
pvalloc_LRG3_max_elecpri60rp,9,heatpump_TF,heatpump,79
pvalloc_LRG3_max_elecpri60rp,9,heatpump_TF,no_heatpump,5096
pvalloc_LRG3_max_elecpri60rp,9,filter_tag,south_50pr,619
pvalloc_LRG3_max_elecpri60rp,9,filter_tag,na,3312
pvalloc_LRG3_max_elecpri60rp,9,filter_tag,eastwest_80pr,540
pvalloc_LRG3_max_elecpri60rp,9,filter_tag,eastwest_70pr,188
pvalloc_LRG3_max_elecpri60rp,9,filter_tag,south_40pr,516
pvalloc_LRG3_max_elecpri60rp,10,GKLAS,1121,239
pvalloc_LRG3_max_elecpri60rp,10,GKLAS,1122,92
pvalloc_LRG3_max_elecpri60rp,10,GKLAS,1110,6651
pvalloc_LRG3_max_elecpri60rp,10,are_typ,Rural,1467
pvalloc_LRG3_max_elecpri60rp,10,are_typ,Suburban,2214
pvalloc_LRG3_max_elecpri60rp,10,are_typ,Urban,3301
pvalloc_LRG3_max_elecpri60rp,10,heatpump_TF,heatpump,62
pvalloc_LRG3_max_elecpri60rp,10,heatpump_TF,no_heatpump,6920
pvalloc_LRG3_max_elecpri60rp,10,filter_tag,south_40pr,792
pvalloc_LRG3_max_elecpri60rp,10,filter_tag,eastwest_80pr,1066
pvalloc_LRG3_max_elecpri60rp,10,filter_tag,eastwest_70pr,340
pvalloc_LRG3_max_elecpri60rp,10,filter_tag,south_50pr,1041
pvalloc_LRG3_max_elecpri60rp,10,filter_tag,na,3743
pvalloc_LRG3_max_elecpri60rp,11,GKLAS,1122,17
pvalloc_LRG3_max_elecpri60rp,11,GKLAS,1110,614
pvalloc_LRG3_max_elecpri60rp,11,GKLAS,1121,27
pvalloc_LRG3_max_elecpri60rp,11,are_typ,Rural,171
pvalloc_LRG3_max_elecpri60rp,11,are_typ,Urban,250
pvalloc_LRG3_max_elecpri60rp,11,are_typ,Suburban,237
pvalloc_LRG3_max_elecpri60rp,11,heatpump_TF,heatpump,11
pvalloc_LRG3_max_elecpri60rp,11,heatpump_TF,no_heatpump,647
pvalloc_LRG3_max_elecpri60rp,11,filter_tag,south_50pr,97
pvalloc_LRG3_max_elecpri60rp,11,filter_tag,south_40pr,106
pvalloc_LRG3_max_elecpri60rp,11,filter_tag,na,323
pvalloc_LRG3_max_elecpri60rp,11,filter_tag,eastwest_70pr,44
pvalloc_LRG3_max_elecpri60rp,11,filter_tag,eastwest_80pr,88
pvalloc_LRG3_max_epzb025,1,GKLAS,1110,162
pvalloc_LRG3_max_epzb025,1,GKLAS,1122,201
pvalloc_LRG3_max_epzb025,1,GKLAS,1121,40
pvalloc_LRG3_max_epzb025,1,are_typ,Urban,178
pvalloc_LRG3_max_epzb025,1,are_typ,Suburban,140
pvalloc_LRG3_max_epzb025,1,are_typ,Rural,85
pvalloc_LRG3_max_epzb025,1,heatpump_TF,no_heatpump,227
pvalloc_LRG3_max_epzb025,1,heatpump_TF,heatpump,176
pvalloc_LRG3_max_epzb025,1,filter_tag,na,268
pvalloc_LRG3_max_epzb025,1,filter_tag,south_40pr,46
pvalloc_LRG3_max_epzb025,1,filter_tag,south_50pr,45
pvalloc_LRG3_max_epzb025,1,filter_tag,eastwest_80pr,26
pvalloc_LRG3_max_epzb025,1,filter_tag,eastwest_70pr,18
pvalloc_LRG3_max_epzb025,2,GKLAS,1121,47
pvalloc_LRG3_max_epzb025,2,GKLAS,1110,261
pvalloc_LRG3_max_epzb025,2,GKLAS,1122,221
pvalloc_LRG3_max_epzb025,2,are_typ,Suburban,197
pvalloc_LRG3_max_epzb025,2,are_typ,Rural,98
pvalloc_LRG3_max_epzb025,2,are_typ,Urban,234
pvalloc_LRG3_max_epzb025,2,heatpump_TF,no_heatpump,394
pvalloc_LRG3_max_epzb025,2,heatpump_TF,heatpump,135
pvalloc_LRG3_max_epzb025,2,filter_tag,eastwest_70pr,22
pvalloc_LRG3_max_epzb025,2,filter_tag,south_50pr,54
pvalloc_LRG3_max_epzb025,2,filter_tag,na,328
pvalloc_LRG3_max_epzb025,2,filter_tag,eastwest_80pr,48
pvalloc_LRG3_max_epzb025,2,filter_tag,south_40pr,77
pvalloc_LRG3_max_epzb025,3,GKLAS,1121,44
pvalloc_LRG3_max_epzb025,3,GKLAS,1110,408
pvalloc_LRG3_max_epzb025,3,GKLAS,1122,236
pvalloc_LRG3_max_epzb025,3,are_typ,Rural,137
pvalloc_LRG3_max_epzb025,3,are_typ,Urban,276
pvalloc_LRG3_max_epzb025,3,are_typ,Suburban,275
pvalloc_LRG3_max_epzb025,3,heatpump_TF,heatpump,164
pvalloc_LRG3_max_epzb025,3,heatpump_TF,no_heatpump,524
pvalloc_LRG3_max_epzb025,3,filter_tag,south_40pr,67
pvalloc_LRG3_max_epzb025,3,filter_tag,south_50pr,78
pvalloc_LRG3_max_epzb025,3,filter_tag,na,448
pvalloc_LRG3_max_epzb025,3,filter_tag,eastwest_80pr,64
pvalloc_LRG3_max_epzb025,3,filter_tag,eastwest_70pr,31
pvalloc_LRG3_max_epzb025,4,GKLAS,1122,281
pvalloc_LRG3_max_epzb025,4,GKLAS,1110,500
pvalloc_LRG3_max_epzb025,4,GKLAS,1121,77
pvalloc_LRG3_max_epzb025,4,are_typ,Rural,187
pvalloc_LRG3_max_epzb025,4,are_typ,Urban,347
pvalloc_LRG3_max_epzb025,4,are_typ,Suburban,324
pvalloc_LRG3_max_epzb025,4,heatpump_TF,no_heatpump,654
pvalloc_LRG3_max_epzb025,4,heatpump_TF,heatpump,204
pvalloc_LRG3_max_epzb025,4,filter_tag,eastwest_80pr,76
pvalloc_LRG3_max_epzb025,4,filter_tag,eastwest_70pr,48
pvalloc_LRG3_max_epzb025,4,filter_tag,na,549
pvalloc_LRG3_max_epzb025,4,filter_tag,south_50pr,97
pvalloc_LRG3_max_epzb025,4,filter_tag,south_40pr,88
pvalloc_LRG3_max_epzb025,5,GKLAS,1110,687
pvalloc_LRG3_max_epzb025,5,GKLAS,1122,288
pvalloc_LRG3_max_epzb025,5,GKLAS,1121,130
pvalloc_LRG3_max_epzb025,5,are_typ,Urban,422
pvalloc_LRG3_max_epzb025,5,are_typ,Suburban,392
pvalloc_LRG3_max_epzb025,5,are_typ,Rural,291
pvalloc_LRG3_max_epzb025,5,heatpump_TF,no_heatpump,841
pvalloc_LRG3_max_epzb025,5,heatpump_TF,heatpump,264
pvalloc_LRG3_max_epzb025,5,filter_tag,south_50pr,104
pvalloc_LRG3_max_epzb025,5,filter_tag,eastwest_70pr,48
pvalloc_LRG3_max_epzb025,5,filter_tag,eastwest_80pr,111
pvalloc_LRG3_max_epzb025,5,filter_tag,na,697
pvalloc_LRG3_max_epzb025,5,filter_tag,south_40pr,145
pvalloc_LRG3_max_epzb025,6,GKLAS,1122,309
pvalloc_LRG3_max_epzb025,6,GKLAS,1110,811
pvalloc_LRG3_max_epzb025,6,GKLAS,1121,125
pvalloc_LRG3_max_epzb025,6,are_typ,Rural,319
pvalloc_LRG3_max_epzb025,6,are_typ,Suburban,432
pvalloc_LRG3_max_epzb025,6,are_typ,Urban,494
pvalloc_LRG3_max_epzb025,6,heatpump_TF,no_heatpump,954
pvalloc_LRG3_max_epzb025,6,heatpump_TF,heatpump,291
pvalloc_LRG3_max_epzb025,6,filter_tag,south_40pr,145
pvalloc_LRG3_max_epzb025,6,filter_tag,eastwest_70pr,52
pvalloc_LRG3_max_epzb025,6,filter_tag,south_50pr,146
pvalloc_LRG3_max_epzb025,6,filter_tag,eastwest_80pr,123
pvalloc_LRG3_max_epzb025,6,filter_tag,na,779
pvalloc_LRG3_max_epzb025,7,GKLAS,1122,345
pvalloc_LRG3_max_epzb025,7,GKLAS,1110,1064
pvalloc_LRG3_max_epzb025,7,GKLAS,1121,109
pvalloc_LRG3_max_epzb025,7,are_typ,Rural,341
pvalloc_LRG3_max_epzb025,7,are_typ,Suburban,535
pvalloc_LRG3_max_epzb025,7,are_typ,Urban,642
pvalloc_LRG3_max_epzb025,7,heatpump_TF,heatpump,310
pvalloc_LRG3_max_epzb025,7,heatpump_TF,no_heatpump,1208
pvalloc_LRG3_max_epzb025,7,filter_tag,eastwest_80pr,162
pvalloc_LRG3_max_epzb025,7,filter_tag,na,960
pvalloc_LRG3_max_epzb025,7,filter_tag,south_50pr,156
pvalloc_LRG3_max_epzb025,7,filter_tag,eastwest_70pr,65
pvalloc_LRG3_max_epzb025,7,filter_tag,south_40pr,175
pvalloc_LRG3_max_epzb025,8,GKLAS,1122,336
pvalloc_LRG3_max_epzb025,8,GKLAS,1110,1335
pvalloc_LRG3_max_epzb025,8,GKLAS,1121,166
pvalloc_LRG3_max_epzb025,8,are_typ,Rural,426
pvalloc_LRG3_max_epzb025,8,are_typ,Urban,740
pvalloc_LRG3_max_epzb025,8,are_typ,Suburban,671
pvalloc_LRG3_max_epzb025,8,heatpump_TF,no_heatpump,1467
pvalloc_LRG3_max_epzb025,8,heatpump_TF,heatpump,370
pvalloc_LRG3_max_epzb025,8,filter_tag,eastwest_70pr,62
pvalloc_LRG3_max_epzb025,8,filter_tag,south_40pr,185
pvalloc_LRG3_max_epzb025,8,filter_tag,eastwest_80pr,195
pvalloc_LRG3_max_epzb025,8,filter_tag,south_50pr,213
pvalloc_LRG3_max_epzb025,8,filter_tag,na,1182
pvalloc_LRG3_max_epzb025,9,GKLAS,1121,192
pvalloc_LRG3_max_epzb025,9,GKLAS,1110,1497
pvalloc_LRG3_max_epzb025,9,GKLAS,1122,382
pvalloc_LRG3_max_epzb025,9,are_typ,Urban,894
pvalloc_LRG3_max_epzb025,9,are_typ,Rural,448
pvalloc_LRG3_max_epzb025,9,are_typ,Suburban,729
pvalloc_LRG3_max_epzb025,9,heatpump_TF,heatpump,327
pvalloc_LRG3_max_epzb025,9,heatpump_TF,no_heatpump,1744
pvalloc_LRG3_max_epzb025,9,filter_tag,eastwest_70pr,83
pvalloc_LRG3_max_epzb025,9,filter_tag,na,1310
pvalloc_LRG3_max_epzb025,9,filter_tag,south_40pr,229
pvalloc_LRG3_max_epzb025,9,filter_tag,eastwest_80pr,212
pvalloc_LRG3_max_epzb025,9,filter_tag,south_50pr,237
pvalloc_LRG3_max_epzb025,10,GKLAS,1122,332
pvalloc_LRG3_max_epzb025,10,GKLAS,1121,192
pvalloc_LRG3_max_epzb025,10,GKLAS,1110,1894
pvalloc_LRG3_max_epzb025,10,are_typ,Rural,577
pvalloc_LRG3_max_epzb025,10,are_typ,Urban,990
pvalloc_LRG3_max_epzb025,10,are_typ,Suburban,851
pvalloc_LRG3_max_epzb025,10,heatpump_TF,no_heatpump,2138
pvalloc_LRG3_max_epzb025,10,heatpump_TF,heatpump,280
pvalloc_LRG3_max_epzb025,10,filter_tag,na,1555
pvalloc_LRG3_max_epzb025,10,filter_tag,south_50pr,294
pvalloc_LRG3_max_epzb025,10,filter_tag,eastwest_80pr,225
pvalloc_LRG3_max_epzb025,10,filter_tag,eastwest_70pr,112
pvalloc_LRG3_max_epzb025,10,filter_tag,south_40pr,232
pvalloc_LRG3_max_epzb025,11,GKLAS,1110,2699
pvalloc_LRG3_max_epzb025,11,GKLAS,1121,188
pvalloc_LRG3_max_epzb025,11,GKLAS,1122,113
pvalloc_LRG3_max_epzb025,11,are_typ,Suburban,942
pvalloc_LRG3_max_epzb025,11,are_typ,Urban,1416
pvalloc_LRG3_max_epzb025,11,are_typ,Rural,642
pvalloc_LRG3_max_epzb025,11,heatpump_TF,heatpump,92
pvalloc_LRG3_max_epzb025,11,heatpump_TF,no_heatpump,2908
pvalloc_LRG3_max_epzb025,11,filter_tag,south_50pr,349
pvalloc_LRG3_max_epzb025,11,filter_tag,eastwest_70pr,113
pvalloc_LRG3_max_epzb025,11,filter_tag,na,1926
pvalloc_LRG3_max_epzb025,11,filter_tag,south_40pr,284
pvalloc_LRG3_max_epzb025,11,filter_tag,eastwest_80pr,328
pvalloc_LRG3_max_epzb025,12,GKLAS,1121,172
pvalloc_LRG3_max_epzb025,12,GKLAS,1110,3082
pvalloc_LRG3_max_epzb025,12,GKLAS,1122,90
pvalloc_LRG3_max_epzb025,12,are_typ,Suburban,1045
pvalloc_LRG3_max_epzb025,12,are_typ,Rural,634
pvalloc_LRG3_max_epzb025,12,are_typ,Urban,1665
pvalloc_LRG3_max_epzb025,12,heatpump_TF,heatpump,59
pvalloc_LRG3_max_epzb025,12,heatpump_TF,no_heatpump,3285
pvalloc_LRG3_max_epzb025,12,filter_tag,south_40pr,305
pvalloc_LRG3_max_epzb025,12,filter_tag,south_50pr,442
pvalloc_LRG3_max_epzb025,12,filter_tag,eastwest_70pr,121
pvalloc_LRG3_max_epzb025,12,filter_tag,eastwest_80pr,352
pvalloc_LRG3_max_epzb025,12,filter_tag,na,2124
pvalloc_LRG3_max_epzb025,13,GKLAS,1122,76
pvalloc_LRG3_max_epzb025,13,GKLAS,1121,123
pvalloc_LRG3_max_epzb025,13,GKLAS,1110,3634
pvalloc_LRG3_max_epzb025,13,are_typ,Urban,1941
pvalloc_LRG3_max_epzb025,13,are_typ,Rural,673
pvalloc_LRG3_max_epzb025,13,are_typ,Suburban,1219
pvalloc_LRG3_max_epzb025,13,heatpump_TF,no_heatpump,3791
pvalloc_LRG3_max_epzb025,13,heatpump_TF,heatpump,42
pvalloc_LRG3_max_epzb025,13,filter_tag,na,2317
pvalloc_LRG3_max_epzb025,13,filter_tag,south_50pr,546
pvalloc_LRG3_max_epzb025,13,filter_tag,eastwest_80pr,448
pvalloc_LRG3_max_epzb025,13,filter_tag,eastwest_70pr,161
pvalloc_LRG3_max_epzb025,13,filter_tag,south_40pr,361
pvalloc_LRG3_max_epzb025,14,GKLAS,1122,20
pvalloc_LRG3_max_epzb025,14,GKLAS,1121,30
pvalloc_LRG3_max_epzb025,14,GKLAS,1110,1110
pvalloc_LRG3_max_epzb025,14,are_typ,Rural,202
pvalloc_LRG3_max_epzb025,14,are_typ,Suburban,324
pvalloc_LRG3_max_epzb025,14,are_typ,Urban,634
pvalloc_LRG3_max_epzb025,14,heatpump_TF,no_heatpump,1144
pvalloc_LRG3_max_epzb025,14,heatpump_TF,heatpump,16
pvalloc_LRG3_max_epzb025,14,filter_tag,south_40pr,119
pvalloc_LRG3_max_epzb025,14,filter_tag,eastwest_80pr,116
pvalloc_LRG3_max_epzb025,14,filter_tag,eastwest_70pr,53
pvalloc_LRG3_max_epzb025,14,filter_tag,south_50pr,160
pvalloc_LRG3_max_epzb025,14,filter_tag,na,712
pvalloc_LRG3_max_epzb1,1,GKLAS,1122,776
pvalloc_LRG3_max_epzb1,1,GKLAS,1121,182
pvalloc_LRG3_max_epzb1,1,GKLAS,1110,937
pvalloc_LRG3_max_epzb1,1,are_typ,Rural,371
pvalloc_LRG3_max_epzb1,1,are_typ,Urban,763
pvalloc_LRG3_max_epzb1,1,are_typ,Suburban,761
pvalloc_LRG3_max_epzb1,1,heatpump_TF,heatpump,516
pvalloc_LRG3_max_epzb1,1,heatpump_TF,no_heatpump,1379
pvalloc_LRG3_max_epzb1,1,filter_tag,south_50pr,177
pvalloc_LRG3_max_epzb1,1,filter_tag,south_40pr,208
pvalloc_LRG3_max_epzb1,1,filter_tag,eastwest_70pr,67
pvalloc_LRG3_max_epzb1,1,filter_tag,na,1285
pvalloc_LRG3_max_epzb1,1,filter_tag,eastwest_80pr,158
pvalloc_LRG3_max_epzb1,2,GKLAS,1110,1642
pvalloc_LRG3_max_epzb1,2,GKLAS,1121,238
pvalloc_LRG3_max_epzb1,2,GKLAS,1122,739
pvalloc_LRG3_max_epzb1,2,are_typ,Rural,594
pvalloc_LRG3_max_epzb1,2,are_typ,Urban,1069
pvalloc_LRG3_max_epzb1,2,are_typ,Suburban,956
pvalloc_LRG3_max_epzb1,2,heatpump_TF,no_heatpump,2001
pvalloc_LRG3_max_epzb1,2,heatpump_TF,heatpump,618
pvalloc_LRG3_max_epzb1,2,filter_tag,eastwest_70pr,114
pvalloc_LRG3_max_epzb1,2,filter_tag,na,1630
pvalloc_LRG3_max_epzb1,2,filter_tag,eastwest_80pr,250
pvalloc_LRG3_max_epzb1,2,filter_tag,south_40pr,304
pvalloc_LRG3_max_epzb1,2,filter_tag,south_50pr,321
pvalloc_LRG3_max_epzb1,3,GKLAS,1121,313
pvalloc_LRG3_max_epzb1,3,GKLAS,1110,2595
pvalloc_LRG3_max_epzb1,3,GKLAS,1122,722
pvalloc_LRG3_max_epzb1,3,are_typ,Rural,866
pvalloc_LRG3_max_epzb1,3,are_typ,Urban,1465
pvalloc_LRG3_max_epzb1,3,are_typ,Suburban,1299
pvalloc_LRG3_max_epzb1,3,heatpump_TF,no_heatpump,2865
pvalloc_LRG3_max_epzb1,3,heatpump_TF,heatpump,765
pvalloc_LRG3_max_epzb1,3,filter_tag,na,2335
pvalloc_LRG3_max_epzb1,3,filter_tag,eastwest_80pr,356
pvalloc_LRG3_max_epzb1,3,filter_tag,south_40pr,393
pvalloc_LRG3_max_epzb1,3,filter_tag,south_50pr,404
pvalloc_LRG3_max_epzb1,3,filter_tag,eastwest_70pr,142
pvalloc_LRG3_max_epzb1,4,GKLAS,1121,365
pvalloc_LRG3_max_epzb1,4,GKLAS,1110,3486
pvalloc_LRG3_max_epzb1,4,GKLAS,1122,712
pvalloc_LRG3_max_epzb1,4,are_typ,Rural,1067
pvalloc_LRG3_max_epzb1,4,are_typ,Urban,1948
pvalloc_LRG3_max_epzb1,4,are_typ,Suburban,1548
pvalloc_LRG3_max_epzb1,4,heatpump_TF,heatpump,618
pvalloc_LRG3_max_epzb1,4,heatpump_TF,no_heatpump,3945
pvalloc_LRG3_max_epzb1,4,filter_tag,eastwest_80pr,461
pvalloc_LRG3_max_epzb1,4,filter_tag,south_40pr,490
pvalloc_LRG3_max_epzb1,4,filter_tag,eastwest_70pr,211
pvalloc_LRG3_max_epzb1,4,filter_tag,south_50pr,518
pvalloc_LRG3_max_epzb1,4,filter_tag,na,2883
pvalloc_LRG3_max_epzb1,5,GKLAS,1121,388
pvalloc_LRG3_max_epzb1,5,GKLAS,1110,5556
pvalloc_LRG3_max_epzb1,5,GKLAS,1122,194
pvalloc_LRG3_max_epzb1,5,are_typ,Suburban,1912
pvalloc_LRG3_max_epzb1,5,are_typ,Urban,2960
pvalloc_LRG3_max_epzb1,5,are_typ,Rural,1266
pvalloc_LRG3_max_epzb1,5,heatpump_TF,heatpump,142
pvalloc_LRG3_max_epzb1,5,heatpump_TF,no_heatpump,5996
pvalloc_LRG3_max_epzb1,5,filter_tag,na,3844
pvalloc_LRG3_max_epzb1,5,filter_tag,eastwest_80pr,682
pvalloc_LRG3_max_epzb1,5,filter_tag,eastwest_70pr,249
pvalloc_LRG3_max_epzb1,5,filter_tag,south_40pr,587
pvalloc_LRG3_max_epzb1,5,filter_tag,south_50pr,776
pvalloc_LRG3_max_epzb1,6,GKLAS,1121,149
pvalloc_LRG3_max_epzb1,6,GKLAS,1122,87
pvalloc_LRG3_max_epzb1,6,GKLAS,1110,4898
pvalloc_LRG3_max_epzb1,6,are_typ,Rural,895
pvalloc_LRG3_max_epzb1,6,are_typ,Urban,2647
pvalloc_LRG3_max_epzb1,6,are_typ,Suburban,1592
pvalloc_LRG3_max_epzb1,6,heatpump_TF,no_heatpump,5065
pvalloc_LRG3_max_epzb1,6,heatpump_TF,heatpump,69
pvalloc_LRG3_max_epzb1,6,filter_tag,na,3149
pvalloc_LRG3_max_epzb1,6,filter_tag,eastwest_80pr,577
pvalloc_LRG3_max_epzb1,6,filter_tag,south_50pr,725
pvalloc_LRG3_max_epzb1,6,filter_tag,south_40pr,476
pvalloc_LRG3_max_epzb1,6,filter_tag,eastwest_70pr,207
pvalloc_LRG3_max_hist01,1,GKLAS,1121,29
pvalloc_LRG3_max_hist01,1,GKLAS,1110,127
pvalloc_LRG3_max_hist01,1,GKLAS,1122,185
pvalloc_LRG3_max_hist01,1,are_typ,Urban,139
pvalloc_LRG3_max_hist01,1,are_typ,Suburban,146
pvalloc_LRG3_max_hist01,1,are_typ,Rural,56
pvalloc_LRG3_max_hist01,1,heatpump_TF,no_heatpump,202
pvalloc_LRG3_max_hist01,1,heatpump_TF,heatpump,139
pvalloc_LRG3_max_hist01,1,filter_tag,eastwest_80pr,20
pvalloc_LRG3_max_hist01,1,filter_tag,na,236
pvalloc_LRG3_max_hist01,1,filter_tag,south_40pr,34
pvalloc_LRG3_max_hist01,1,filter_tag,south_50pr,37
pvalloc_LRG3_max_hist01,1,filter_tag,eastwest_70pr,14
pvalloc_LRG3_max_hist01,2,GKLAS,1122,178
pvalloc_LRG3_max_hist01,2,GKLAS,1110,217
pvalloc_LRG3_max_hist01,2,GKLAS,1121,44
pvalloc_LRG3_max_hist01,2,are_typ,Rural,85
pvalloc_LRG3_max_hist01,2,are_typ,Suburban,153
pvalloc_LRG3_max_hist01,2,are_typ,Urban,201
pvalloc_LRG3_max_hist01,2,heatpump_TF,no_heatpump,306
pvalloc_LRG3_max_hist01,2,heatpump_TF,heatpump,133
pvalloc_LRG3_max_hist01,2,filter_tag,south_40pr,52
pvalloc_LRG3_max_hist01,2,filter_tag,eastwest_70pr,20
pvalloc_LRG3_max_hist01,2,filter_tag,south_50pr,44
pvalloc_LRG3_max_hist01,2,filter_tag,na,297
pvalloc_LRG3_max_hist01,2,filter_tag,eastwest_80pr,26
pvalloc_LRG3_max_hist01,3,GKLAS,1110,282
pvalloc_LRG3_max_hist01,3,GKLAS,1122,191
pvalloc_LRG3_max_hist01,3,GKLAS,1121,43
pvalloc_LRG3_max_hist01,3,are_typ,Urban,203
pvalloc_LRG3_max_hist01,3,are_typ,Suburban,202
pvalloc_LRG3_max_hist01,3,are_typ,Rural,111
pvalloc_LRG3_max_hist01,3,heatpump_TF,heatpump,133
pvalloc_LRG3_max_hist01,3,heatpump_TF,no_heatpump,383
pvalloc_LRG3_max_hist01,3,filter_tag,south_40pr,73
pvalloc_LRG3_max_hist01,3,filter_tag,eastwest_80pr,53
pvalloc_LRG3_max_hist01,3,filter_tag,south_50pr,47
pvalloc_LRG3_max_hist01,3,filter_tag,na,318
pvalloc_LRG3_max_hist01,3,filter_tag,eastwest_70pr,25
pvalloc_LRG3_max_hist01,4,GKLAS,1122,198
pvalloc_LRG3_max_hist01,4,GKLAS,1110,337
pvalloc_LRG3_max_hist01,4,GKLAS,1121,74
pvalloc_LRG3_max_hist01,4,are_typ,Suburban,233
pvalloc_LRG3_max_hist01,4,are_typ,Urban,257
