scen,iter,col,category,count
pvalloc_29nbfs_LRG2_max_sAs4p0,4,heatpump_TF,no_heatpump,1702
pvalloc_29nbfs_LRG2_max_sAs4p0,4,filter_tag,na,1271
pvalloc_29nbfs_LRG2_max_sAs4p0,4,filter_tag,south_50pr,159
pvalloc_29nbfs_LRG2_max_sAs4p0,4,filter_tag,eastwest_80pr,477
pvalloc_29nbfs_LRG2_max_sAs4p0,4,filter_tag,eastwest_70pr,168
pvalloc_29nbfs_LRG2_max_sAs4p0,4,filter_tag,south_40pr,249
pvalloc_29nbfs_LRG2_max_sAs4p0,5,GKLAS,1110,2969
pvalloc_29nbfs_LRG2_max_sAs4p0,5,GKLAS,1121,274
pvalloc_29nbfs_LRG2_max_sAs4p0,5,GKLAS,1122,207
pvalloc_29nbfs_LRG2_max_sAs4p0,5,are_typ,Suburban,1136
pvalloc_29nbfs_LRG2_max_sAs4p0,5,are_typ,Rural,304
pvalloc_29nbfs_LRG2_max_sAs4p0,5,are_typ,Urban,2010
pvalloc_29nbfs_LRG2_max_sAs4p0,5,heatpump_TF,no_heatpump,3206
pvalloc_29nbfs_LRG2_max_sAs4p0,5,heatpump_TF,heatpump,244
pvalloc_29nbfs_LRG2_max_sAs4p0,5,filter_tag,na,1355
pvalloc_29nbfs_LRG2_max_sAs4p0,5,filter_tag,eastwest_80pr,1166
pvalloc_29nbfs_LRG2_max_sAs4p0,5,filter_tag,eastwest_70pr,361
pvalloc_29nbfs_LRG2_max_sAs4p0,5,filter_tag,south_40pr,373
pvalloc_29nbfs_LRG2_max_sAs4p0,5,filter_tag,south_50pr,195
pvalloc_29nbfs_LRG2_max_sAs4p0,6,GKLAS,1121,116
pvalloc_29nbfs_LRG2_max_sAs4p0,6,GKLAS,1110,4678
pvalloc_29nbfs_LRG2_max_sAs4p0,6,GKLAS,1122,58
pvalloc_29nbfs_LRG2_max_sAs4p0,6,are_typ,Rural,184
pvalloc_29nbfs_LRG2_max_sAs4p0,6,are_typ,Suburban,1558
pvalloc_29nbfs_LRG2_max_sAs4p0,6,are_typ,Urban,3110
pvalloc_29nbfs_LRG2_max_sAs4p0,6,heatpump_TF,heatpump,58
pvalloc_29nbfs_LRG2_max_sAs4p0,6,heatpump_TF,no_heatpump,4794
pvalloc_29nbfs_LRG2_max_sAs4p0,6,filter_tag,eastwest_70pr,272
pvalloc_29nbfs_LRG2_max_sAs4p0,6,filter_tag,eastwest_80pr,1989
pvalloc_29nbfs_LRG2_max_sAs4p0,6,filter_tag,na,1549
pvalloc_29nbfs_LRG2_max_sAs4p0,6,filter_tag,south_40pr,619
pvalloc_29nbfs_LRG2_max_sAs4p0,6,filter_tag,south_50pr,423
pvalloc_29nbfs_LRG2_max_sAs4p0,7,GKLAS,1110,6497
pvalloc_29nbfs_LRG2_max_sAs4p0,7,GKLAS,1122,36
pvalloc_29nbfs_LRG2_max_sAs4p0,7,GKLAS,1121,51
pvalloc_29nbfs_LRG2_max_sAs4p0,7,are_typ,Suburban,1793
pvalloc_29nbfs_LRG2_max_sAs4p0,7,are_typ,Urban,4688
pvalloc_29nbfs_LRG2_max_sAs4p0,7,are_typ,Rural,103
pvalloc_29nbfs_LRG2_max_sAs4p0,7,heatpump_TF,no_heatpump,6566
pvalloc_29nbfs_LRG2_max_sAs4p0,7,heatpump_TF,heatpump,18
pvalloc_29nbfs_LRG2_max_sAs4p0,7,filter_tag,south_50pr,663
pvalloc_29nbfs_LRG2_max_sAs4p0,7,filter_tag,south_40pr,1694
pvalloc_29nbfs_LRG2_max_sAs4p0,7,filter_tag,na,3660
pvalloc_29nbfs_LRG2_max_sAs4p0,7,filter_tag,eastwest_80pr,408
pvalloc_29nbfs_LRG2_max_sAs4p0,7,filter_tag,eastwest_70pr,159
pvalloc_29nbfs_LRG2_max_sAs4p0,8,GKLAS,1122,15
pvalloc_29nbfs_LRG2_max_sAs4p0,8,GKLAS,1121,10
pvalloc_29nbfs_LRG2_max_sAs4p0,8,GKLAS,1110,2332
pvalloc_29nbfs_LRG2_max_sAs4p0,8,are_typ,Rural,47
pvalloc_29nbfs_LRG2_max_sAs4p0,8,are_typ,Urban,1639
pvalloc_29nbfs_LRG2_max_sAs4p0,8,are_typ,Suburban,671
pvalloc_29nbfs_LRG2_max_sAs4p0,8,heatpump_TF,heatpump,15
pvalloc_29nbfs_LRG2_max_sAs4p0,8,heatpump_TF,no_heatpump,2342
pvalloc_29nbfs_LRG2_max_sAs4p0,8,filter_tag,na,2124
pvalloc_29nbfs_LRG2_max_sAs4p0,8,filter_tag,south_40pr,157
pvalloc_29nbfs_LRG2_max_sAs4p0,8,filter_tag,eastwest_70pr,1
pvalloc_29nbfs_LRG2_max_sAs4p0,8,filter_tag,south_50pr,57
pvalloc_29nbfs_LRG2_max_sAs4p0,8,filter_tag,eastwest_80pr,18
pvalloc_29nbfs_LRG2_max_sAs6p0,1,GKLAS,1110,96
pvalloc_29nbfs_LRG2_max_sAs6p0,1,GKLAS,1122,513
pvalloc_29nbfs_LRG2_max_sAs6p0,1,GKLAS,1121,44
pvalloc_29nbfs_LRG2_max_sAs6p0,1,are_typ,Urban,346
pvalloc_29nbfs_LRG2_max_sAs6p0,1,are_typ,Suburban,249
pvalloc_29nbfs_LRG2_max_sAs6p0,1,are_typ,Rural,58
pvalloc_29nbfs_LRG2_max_sAs6p0,1,heatpump_TF,heatpump,187
pvalloc_29nbfs_LRG2_max_sAs6p0,1,heatpump_TF,no_heatpump,466
pvalloc_29nbfs_LRG2_max_sAs6p0,1,filter_tag,south_40pr,77
pvalloc_29nbfs_LRG2_max_sAs6p0,1,filter_tag,na,352
pvalloc_29nbfs_LRG2_max_sAs6p0,1,filter_tag,south_50pr,53
pvalloc_29nbfs_LRG2_max_sAs6p0,1,filter_tag,eastwest_80pr,129
pvalloc_29nbfs_LRG2_max_sAs6p0,1,filter_tag,eastwest_70pr,42
pvalloc_29nbfs_LRG2_max_sAs6p0,2,GKLAS,1122,679
pvalloc_29nbfs_LRG2_max_sAs6p0,2,GKLAS,1121,59
pvalloc_29nbfs_LRG2_max_sAs6p0,2,GKLAS,1110,358
pvalloc_29nbfs_LRG2_max_sAs6p0,2,are_typ,Rural,141
pvalloc_29nbfs_LRG2_max_sAs6p0,2,are_typ,Urban,581
pvalloc_29nbfs_LRG2_max_sAs6p0,2,are_typ,Suburban,374
pvalloc_29nbfs_LRG2_max_sAs6p0,2,heatpump_TF,heatpump,392
pvalloc_29nbfs_LRG2_max_sAs6p0,2,heatpump_TF,no_heatpump,704
pvalloc_29nbfs_LRG2_max_sAs6p0,2,filter_tag,na,492
pvalloc_29nbfs_LRG2_max_sAs6p0,2,filter_tag,eastwest_80pr,356
pvalloc_29nbfs_LRG2_max_sAs6p0,2,filter_tag,eastwest_70pr,91
pvalloc_29nbfs_LRG2_max_sAs6p0,2,filter_tag,south_40pr,95
pvalloc_29nbfs_LRG2_max_sAs6p0,2,filter_tag,south_50pr,62
pvalloc_29nbfs_LRG2_max_sAs6p0,3,GKLAS,1110,841
pvalloc_29nbfs_LRG2_max_sAs6p0,3,GKLAS,1121,93
pvalloc_29nbfs_LRG2_max_sAs6p0,3,GKLAS,1122,781
pvalloc_29nbfs_LRG2_max_sAs6p0,3,are_typ,Suburban,670
pvalloc_29nbfs_LRG2_max_sAs6p0,3,are_typ,Urban,772
pvalloc_29nbfs_LRG2_max_sAs6p0,3,are_typ,Rural,273
pvalloc_29nbfs_LRG2_max_sAs6p0,3,heatpump_TF,no_heatpump,989
pvalloc_29nbfs_LRG2_max_sAs6p0,3,heatpump_TF,heatpump,726
pvalloc_29nbfs_LRG2_max_sAs6p0,3,filter_tag,na,827
pvalloc_29nbfs_LRG2_max_sAs6p0,3,filter_tag,eastwest_70pr,156
pvalloc_29nbfs_LRG2_max_sAs6p0,3,filter_tag,eastwest_80pr,390
pvalloc_29nbfs_LRG2_max_sAs6p0,3,filter_tag,south_40pr,226
pvalloc_29nbfs_LRG2_max_sAs6p0,3,filter_tag,south_50pr,116
pvalloc_29nbfs_LRG2_max_sAs6p0,4,GKLAS,1122,556
pvalloc_29nbfs_LRG2_max_sAs6p0,4,GKLAS,1121,187
pvalloc_29nbfs_LRG2_max_sAs6p0,4,GKLAS,1110,1591
pvalloc_29nbfs_LRG2_max_sAs6p0,4,are_typ,Suburban,872
pvalloc_29nbfs_LRG2_max_sAs6p0,4,are_typ,Rural,272
pvalloc_29nbfs_LRG2_max_sAs6p0,4,are_typ,Urban,1190
pvalloc_29nbfs_LRG2_max_sAs6p0,4,heatpump_TF,heatpump,555
pvalloc_29nbfs_LRG2_max_sAs6p0,4,heatpump_TF,no_heatpump,1779
pvalloc_29nbfs_LRG2_max_sAs6p0,4,filter_tag,eastwest_70pr,201
pvalloc_29nbfs_LRG2_max_sAs6p0,4,filter_tag,south_50pr,151
pvalloc_29nbfs_LRG2_max_sAs6p0,4,filter_tag,south_40pr,234
pvalloc_29nbfs_LRG2_max_sAs6p0,4,filter_tag,eastwest_80pr,604
pvalloc_29nbfs_LRG2_max_sAs6p0,4,filter_tag,na,1144
pvalloc_29nbfs_LRG2_max_sAs6p0,5,GKLAS,1122,225
pvalloc_29nbfs_LRG2_max_sAs6p0,5,GKLAS,1121,270
pvalloc_29nbfs_LRG2_max_sAs6p0,5,GKLAS,1110,3193
pvalloc_29nbfs_LRG2_max_sAs6p0,5,are_typ,Suburban,1193
pvalloc_29nbfs_LRG2_max_sAs6p0,5,are_typ,Rural,298
pvalloc_29nbfs_LRG2_max_sAs6p0,5,are_typ,Urban,2197
pvalloc_29nbfs_LRG2_max_sAs6p0,5,heatpump_TF,no_heatpump,3415
pvalloc_29nbfs_LRG2_max_sAs6p0,5,heatpump_TF,heatpump,273
pvalloc_29nbfs_LRG2_max_sAs6p0,5,filter_tag,south_40pr,270
pvalloc_29nbfs_LRG2_max_sAs6p0,5,filter_tag,na,1162
pvalloc_29nbfs_LRG2_max_sAs6p0,5,filter_tag,eastwest_70pr,408
pvalloc_29nbfs_LRG2_max_sAs6p0,5,filter_tag,eastwest_80pr,1700
pvalloc_29nbfs_LRG2_max_sAs6p0,5,filter_tag,south_50pr,148
pvalloc_29nbfs_LRG2_max_sAs6p0,6,GKLAS,1122,76
pvalloc_29nbfs_LRG2_max_sAs6p0,6,GKLAS,1110,4425
pvalloc_29nbfs_LRG2_max_sAs6p0,6,GKLAS,1121,126
pvalloc_29nbfs_LRG2_max_sAs6p0,6,are_typ,Rural,196
pvalloc_29nbfs_LRG2_max_sAs6p0,6,are_typ,Urban,2974
pvalloc_29nbfs_LRG2_max_sAs6p0,6,are_typ,Suburban,1457
pvalloc_29nbfs_LRG2_max_sAs6p0,6,heatpump_TF,no_heatpump,4536
pvalloc_29nbfs_LRG2_max_sAs6p0,6,heatpump_TF,heatpump,91
pvalloc_29nbfs_LRG2_max_sAs6p0,6,filter_tag,na,1711
pvalloc_29nbfs_LRG2_max_sAs6p0,6,filter_tag,eastwest_80pr,1577
pvalloc_29nbfs_LRG2_max_sAs6p0,6,filter_tag,south_50pr,419
pvalloc_29nbfs_LRG2_max_sAs6p0,6,filter_tag,south_40pr,645
pvalloc_29nbfs_LRG2_max_sAs6p0,6,filter_tag,eastwest_70pr,275
pvalloc_29nbfs_LRG2_max_sAs6p0,7,GKLAS,1110,6420
pvalloc_29nbfs_LRG2_max_sAs6p0,7,GKLAS,1121,67
pvalloc_29nbfs_LRG2_max_sAs6p0,7,GKLAS,1122,36
pvalloc_29nbfs_LRG2_max_sAs6p0,7,are_typ,Suburban,1825
pvalloc_29nbfs_LRG2_max_sAs6p0,7,are_typ,Rural,105
pvalloc_29nbfs_LRG2_max_sAs6p0,7,are_typ,Urban,4593
pvalloc_29nbfs_LRG2_max_sAs6p0,7,heatpump_TF,no_heatpump,6500
pvalloc_29nbfs_LRG2_max_sAs6p0,7,heatpump_TF,heatpump,23
pvalloc_29nbfs_LRG2_max_sAs6p0,7,filter_tag,na,3889
pvalloc_29nbfs_LRG2_max_sAs6p0,7,filter_tag,eastwest_70pr,22
pvalloc_29nbfs_LRG2_max_sAs6p0,7,filter_tag,south_50pr,739
pvalloc_29nbfs_LRG2_max_sAs6p0,7,filter_tag,eastwest_80pr,70
pvalloc_29nbfs_LRG2_max_sAs6p0,7,filter_tag,south_40pr,1803
pvalloc_29nbfs_LRG2_max_sAs6p0,8,GKLAS,1121,10
pvalloc_29nbfs_LRG2_max_sAs6p0,8,GKLAS,1122,15
pvalloc_29nbfs_LRG2_max_sAs6p0,8,GKLAS,1110,2345
pvalloc_29nbfs_LRG2_max_sAs6p0,8,are_typ,Suburban,669
pvalloc_29nbfs_LRG2_max_sAs6p0,8,are_typ,Urban,1652
pvalloc_29nbfs_LRG2_max_sAs6p0,8,are_typ,Rural,49
pvalloc_29nbfs_LRG2_max_sAs6p0,8,heatpump_TF,no_heatpump,2355
pvalloc_29nbfs_LRG2_max_sAs6p0,8,heatpump_TF,heatpump,15
pvalloc_29nbfs_LRG2_max_sAs6p0,8,filter_tag,south_50pr,57
pvalloc_29nbfs_LRG2_max_sAs6p0,8,filter_tag,na,2148
pvalloc_29nbfs_LRG2_max_sAs6p0,8,filter_tag,eastwest_80pr,4
pvalloc_29nbfs_LRG2_max_sAs6p0,8,filter_tag,south_40pr,161
pvalloc_29nbfs_LRG2_max_sBs0p4,1,GKLAS,1121,43
pvalloc_29nbfs_LRG2_max_sBs0p4,1,GKLAS,1110,85
pvalloc_29nbfs_LRG2_max_sBs0p4,1,GKLAS,1122,511
pvalloc_29nbfs_LRG2_max_sBs0p4,1,are_typ,Suburban,230
pvalloc_29nbfs_LRG2_max_sBs0p4,1,are_typ,Urban,355
pvalloc_29nbfs_LRG2_max_sBs0p4,1,are_typ,Rural,54
pvalloc_29nbfs_LRG2_max_sBs0p4,1,heatpump_TF,heatpump,178
pvalloc_29nbfs_LRG2_max_sBs0p4,1,heatpump_TF,no_heatpump,461
pvalloc_29nbfs_LRG2_max_sBs0p4,1,filter_tag,na,639
pvalloc_29nbfs_LRG2_max_sBs0p4,2,GKLAS,1121,57
pvalloc_29nbfs_LRG2_max_sBs0p4,2,GKLAS,1110,330
pvalloc_29nbfs_LRG2_max_sBs0p4,2,GKLAS,1122,672
pvalloc_29nbfs_LRG2_max_sBs0p4,2,are_typ,Suburban,401
pvalloc_29nbfs_LRG2_max_sBs0p4,2,are_typ,Rural,140
pvalloc_29nbfs_LRG2_max_sBs0p4,2,are_typ,Urban,518
pvalloc_29nbfs_LRG2_max_sBs0p4,2,heatpump_TF,heatpump,353
pvalloc_29nbfs_LRG2_max_sBs0p4,2,heatpump_TF,no_heatpump,706
pvalloc_29nbfs_LRG2_max_sBs0p4,2,filter_tag,na,1059
pvalloc_29nbfs_LRG2_max_sBs0p4,3,GKLAS,1122,886
pvalloc_29nbfs_LRG2_max_sBs0p4,3,GKLAS,1110,680
pvalloc_29nbfs_LRG2_max_sBs0p4,3,GKLAS,1121,91
pvalloc_29nbfs_LRG2_max_sBs0p4,3,are_typ,Suburban,501
pvalloc_29nbfs_LRG2_max_sBs0p4,3,are_typ,Urban,909
pvalloc_29nbfs_LRG2_max_sBs0p4,3,are_typ,Rural,247
pvalloc_29nbfs_LRG2_max_sBs0p4,3,heatpump_TF,heatpump,588
pvalloc_29nbfs_LRG2_max_sBs0p4,3,heatpump_TF,no_heatpump,1069
pvalloc_29nbfs_LRG2_max_sBs0p4,3,filter_tag,na,1657
pvalloc_29nbfs_LRG2_max_sBs0p4,4,GKLAS,1121,215
pvalloc_29nbfs_LRG2_max_sBs0p4,4,GKLAS,1122,567
pvalloc_29nbfs_LRG2_max_sBs0p4,4,GKLAS,1110,1608
pvalloc_29nbfs_LRG2_max_sBs0p4,4,are_typ,Rural,303
pvalloc_29nbfs_LRG2_max_sBs0p4,4,are_typ,Urban,1233
pvalloc_29nbfs_LRG2_max_sBs0p4,4,are_typ,Suburban,854
pvalloc_29nbfs_LRG2_max_sBs0p4,4,heatpump_TF,heatpump,668
pvalloc_29nbfs_LRG2_max_sBs0p4,4,heatpump_TF,no_heatpump,1722
pvalloc_29nbfs_LRG2_max_sBs0p4,4,filter_tag,na,2390
pvalloc_29nbfs_LRG2_max_sBs0p4,5,GKLAS,1110,3248
pvalloc_29nbfs_LRG2_max_sBs0p4,5,GKLAS,1122,159
pvalloc_29nbfs_LRG2_max_sBs0p4,5,GKLAS,1121,220
pvalloc_29nbfs_LRG2_max_sBs0p4,5,are_typ,Rural,280
pvalloc_29nbfs_LRG2_max_sBs0p4,5,are_typ,Urban,2159
pvalloc_29nbfs_LRG2_max_sBs0p4,5,are_typ,Suburban,1188
pvalloc_29nbfs_LRG2_max_sBs0p4,5,heatpump_TF,heatpump,345
pvalloc_29nbfs_LRG2_max_sBs0p4,5,heatpump_TF,no_heatpump,3282
pvalloc_29nbfs_LRG2_max_sBs0p4,5,filter_tag,na,3627
pvalloc_29nbfs_LRG2_max_sBs0p4,6,GKLAS,1122,47
pvalloc_29nbfs_LRG2_max_sBs0p4,6,GKLAS,1121,153
pvalloc_29nbfs_LRG2_max_sBs0p4,6,GKLAS,1110,4885
pvalloc_29nbfs_LRG2_max_sBs0p4,6,are_typ,Rural,208
pvalloc_29nbfs_LRG2_max_sBs0p4,6,are_typ,Suburban,1613
pvalloc_29nbfs_LRG2_max_sBs0p4,6,are_typ,Urban,3264
pvalloc_29nbfs_LRG2_max_sBs0p4,6,heatpump_TF,no_heatpump,5003
pvalloc_29nbfs_LRG2_max_sBs0p4,6,heatpump_TF,heatpump,82
pvalloc_29nbfs_LRG2_max_sBs0p4,6,filter_tag,na,5085
pvalloc_29nbfs_LRG2_max_sBs0p4,7,GKLAS,1121,67
pvalloc_29nbfs_LRG2_max_sBs0p4,7,GKLAS,1122,31
pvalloc_29nbfs_LRG2_max_sBs0p4,7,GKLAS,1110,6265
pvalloc_29nbfs_LRG2_max_sBs0p4,7,are_typ,Suburban,1788
pvalloc_29nbfs_LRG2_max_sBs0p4,7,are_typ,Urban,4453
pvalloc_29nbfs_LRG2_max_sBs0p4,7,are_typ,Rural,122
pvalloc_29nbfs_LRG2_max_sBs0p4,7,heatpump_TF,no_heatpump,6329
pvalloc_29nbfs_LRG2_max_sBs0p4,7,heatpump_TF,heatpump,34
pvalloc_29nbfs_LRG2_max_sBs0p4,7,filter_tag,na,6363
pvalloc_29nbfs_LRG2_max_sBs0p4,8,GKLAS,1122,7
pvalloc_29nbfs_LRG2_max_sBs0p4,8,GKLAS,1110,2166
pvalloc_29nbfs_LRG2_max_sBs0p4,8,GKLAS,1121,10
pvalloc_29nbfs_LRG2_max_sBs0p4,8,are_typ,Urban,1415
pvalloc_29nbfs_LRG2_max_sBs0p4,8,are_typ,Suburban,731
pvalloc_29nbfs_LRG2_max_sBs0p4,8,are_typ,Rural,37
pvalloc_29nbfs_LRG2_max_sBs0p4,8,heatpump_TF,heatpump,13
pvalloc_29nbfs_LRG2_max_sBs0p4,8,heatpump_TF,no_heatpump,2170
pvalloc_29nbfs_LRG2_max_sBs0p4,8,filter_tag,south_40pr,104
pvalloc_29nbfs_LRG2_max_sBs0p4,8,filter_tag,na,1318
pvalloc_29nbfs_LRG2_max_sBs0p4,8,filter_tag,eastwest_80pr,530
pvalloc_29nbfs_LRG2_max_sBs0p4,8,filter_tag,south_50pr,32
pvalloc_29nbfs_LRG2_max_sBs0p4,8,filter_tag,eastwest_70pr,199
pvalloc_29nbfs_LRG2_max_sBs0p6,1,GKLAS,1110,80
pvalloc_29nbfs_LRG2_max_sBs0p6,1,GKLAS,1121,43
pvalloc_29nbfs_LRG2_max_sBs0p6,1,GKLAS,1122,517
pvalloc_29nbfs_LRG2_max_sBs0p6,1,are_typ,Urban,363
pvalloc_29nbfs_LRG2_max_sBs0p6,1,are_typ,Suburban,222
pvalloc_29nbfs_LRG2_max_sBs0p6,1,are_typ,Rural,55
pvalloc_29nbfs_LRG2_max_sBs0p6,1,heatpump_TF,no_heatpump,467
pvalloc_29nbfs_LRG2_max_sBs0p6,1,heatpump_TF,heatpump,173
pvalloc_29nbfs_LRG2_max_sBs0p6,1,filter_tag,na,640
pvalloc_29nbfs_LRG2_max_sBs0p6,2,GKLAS,1110,301
pvalloc_29nbfs_LRG2_max_sBs0p6,2,GKLAS,1121,55
pvalloc_29nbfs_LRG2_max_sBs0p6,2,GKLAS,1122,697
pvalloc_29nbfs_LRG2_max_sBs0p6,2,are_typ,Suburban,378
pvalloc_29nbfs_LRG2_max_sBs0p6,2,are_typ,Urban,534
pvalloc_29nbfs_LRG2_max_sBs0p6,2,are_typ,Rural,141
pvalloc_29nbfs_LRG2_max_sBs0p6,2,heatpump_TF,no_heatpump,732
pvalloc_29nbfs_LRG2_max_sBs0p6,2,heatpump_TF,heatpump,321
pvalloc_29nbfs_LRG2_max_sBs0p6,2,filter_tag,na,1053
pvalloc_29nbfs_LRG2_max_sBs0p6,3,GKLAS,1110,639
pvalloc_29nbfs_LRG2_max_sBs0p6,3,GKLAS,1121,95
pvalloc_29nbfs_LRG2_max_sBs0p6,3,GKLAS,1122,913
pvalloc_29nbfs_LRG2_max_sBs0p6,3,are_typ,Suburban,482
pvalloc_29nbfs_LRG2_max_sBs0p6,3,are_typ,Rural,235
pvalloc_29nbfs_LRG2_max_sBs0p6,3,are_typ,Urban,930
pvalloc_29nbfs_LRG2_max_sBs0p6,3,heatpump_TF,heatpump,533
pvalloc_29nbfs_LRG2_max_sBs0p6,3,heatpump_TF,no_heatpump,1114
pvalloc_29nbfs_LRG2_max_sBs0p6,3,filter_tag,na,1647
pvalloc_29nbfs_LRG2_max_sBs0p6,4,GKLAS,1110,1769
pvalloc_29nbfs_LRG2_max_sBs0p6,4,GKLAS,1122,488
pvalloc_29nbfs_LRG2_max_sBs0p6,4,GKLAS,1121,233
pvalloc_29nbfs_LRG2_max_sBs0p6,4,are_typ,Suburban,808
pvalloc_29nbfs_LRG2_max_sBs0p6,4,are_typ,Rural,326
pvalloc_29nbfs_LRG2_max_sBs0p6,4,are_typ,Urban,1356
pvalloc_29nbfs_LRG2_max_sBs0p6,4,heatpump_TF,heatpump,605
pvalloc_29nbfs_LRG2_max_sBs0p6,4,heatpump_TF,no_heatpump,1885
pvalloc_29nbfs_LRG2_max_sBs0p6,4,filter_tag,na,2490
pvalloc_29nbfs_LRG2_max_sBs0p6,5,GKLAS,1110,3472
pvalloc_29nbfs_LRG2_max_sBs0p6,5,GKLAS,1122,121
pvalloc_29nbfs_LRG2_max_sBs0p6,5,GKLAS,1121,266
pvalloc_29nbfs_LRG2_max_sBs0p6,5,are_typ,Suburban,1179
pvalloc_29nbfs_LRG2_max_sBs0p6,5,are_typ,Rural,239
pvalloc_29nbfs_LRG2_max_sBs0p6,5,are_typ,Urban,2441
pvalloc_29nbfs_LRG2_max_sBs0p6,5,heatpump_TF,no_heatpump,3555
pvalloc_29nbfs_LRG2_max_sBs0p6,5,heatpump_TF,heatpump,304
pvalloc_29nbfs_LRG2_max_sBs0p6,5,filter_tag,na,3859
pvalloc_29nbfs_LRG2_max_sBs0p6,6,GKLAS,1121,69
pvalloc_29nbfs_LRG2_max_sBs0p6,6,GKLAS,1122,85
pvalloc_29nbfs_LRG2_max_sBs0p6,6,GKLAS,1110,5363
pvalloc_29nbfs_LRG2_max_sBs0p6,6,are_typ,Urban,3864
pvalloc_29nbfs_LRG2_max_sBs0p6,6,are_typ,Rural,187
pvalloc_29nbfs_LRG2_max_sBs0p6,6,are_typ,Suburban,1466
pvalloc_29nbfs_LRG2_max_sBs0p6,6,heatpump_TF,heatpump,214
pvalloc_29nbfs_LRG2_max_sBs0p6,6,heatpump_TF,no_heatpump,5303
pvalloc_29nbfs_LRG2_max_sBs0p6,6,filter_tag,na,5517
pvalloc_29nbfs_LRG2_max_sBs0p6,7,GKLAS,1121,86
pvalloc_29nbfs_LRG2_max_sBs0p6,7,GKLAS,1122,55
pvalloc_29nbfs_LRG2_max_sBs0p6,7,GKLAS,1110,5488
pvalloc_29nbfs_LRG2_max_sBs0p6,7,are_typ,Rural,187
pvalloc_29nbfs_LRG2_max_sBs0p6,7,are_typ,Urban,3415
pvalloc_29nbfs_LRG2_max_sBs0p6,7,are_typ,Suburban,2027
pvalloc_29nbfs_LRG2_max_sBs0p6,7,heatpump_TF,heatpump,99
pvalloc_29nbfs_LRG2_max_sBs0p6,7,heatpump_TF,no_heatpump,5530
pvalloc_29nbfs_LRG2_max_sBs0p6,7,filter_tag,na,5629
pvalloc_29nbfs_LRG2_max_sBs0p6,8,GKLAS,1122,4
pvalloc_29nbfs_LRG2_max_sBs0p6,8,GKLAS,1121,9
pvalloc_29nbfs_LRG2_max_sBs0p6,8,GKLAS,1110,2155
pvalloc_29nbfs_LRG2_max_sBs0p6,8,are_typ,Urban,1402
pvalloc_29nbfs_LRG2_max_sBs0p6,8,are_typ,Rural,22
pvalloc_29nbfs_LRG2_max_sBs0p6,8,are_typ,Suburban,744
pvalloc_29nbfs_LRG2_max_sBs0p6,8,heatpump_TF,heatpump,13
pvalloc_29nbfs_LRG2_max_sBs0p6,8,heatpump_TF,no_heatpump,2155
pvalloc_29nbfs_LRG2_max_sBs0p6,8,filter_tag,south_40pr,141
pvalloc_29nbfs_LRG2_max_sBs0p6,8,filter_tag,na,1242
pvalloc_29nbfs_LRG2_max_sBs0p6,8,filter_tag,south_50pr,54
pvalloc_29nbfs_LRG2_max_sBs0p6,8,filter_tag,eastwest_80pr,539
pvalloc_29nbfs_LRG2_max_sBs0p6,8,filter_tag,eastwest_70pr,192
pvalloc_29nbfs_LRG2_max_sBs0p8,1,GKLAS,1110,81
pvalloc_29nbfs_LRG2_max_sBs0p8,1,GKLAS,1122,517
pvalloc_29nbfs_LRG2_max_sBs0p8,1,GKLAS,1121,43
pvalloc_29nbfs_LRG2_max_sBs0p8,1,are_typ,Suburban,223
pvalloc_29nbfs_LRG2_max_sBs0p8,1,are_typ,Urban,363
pvalloc_29nbfs_LRG2_max_sBs0p8,1,are_typ,Rural,55
pvalloc_29nbfs_LRG2_max_sBs0p8,1,heatpump_TF,heatpump,174
pvalloc_29nbfs_LRG2_max_sBs0p8,1,heatpump_TF,no_heatpump,467
pvalloc_29nbfs_LRG2_max_sBs0p8,1,filter_tag,na,641
pvalloc_29nbfs_LRG2_max_sBs0p8,2,GKLAS,1121,55
pvalloc_29nbfs_LRG2_max_sBs0p8,2,GKLAS,1110,299
pvalloc_29nbfs_LRG2_max_sBs0p8,2,GKLAS,1122,697
pvalloc_29nbfs_LRG2_max_sBs0p8,2,are_typ,Suburban,377
pvalloc_29nbfs_LRG2_max_sBs0p8,2,are_typ,Rural,141
pvalloc_29nbfs_LRG2_max_sBs0p8,2,are_typ,Urban,533
pvalloc_29nbfs_LRG2_max_sBs0p8,2,heatpump_TF,heatpump,320
pvalloc_29nbfs_LRG2_max_sBs0p8,2,heatpump_TF,no_heatpump,731
pvalloc_29nbfs_LRG2_max_sBs0p8,2,filter_tag,na,1051
pvalloc_29nbfs_LRG2_max_sBs0p8,3,GKLAS,1110,639
pvalloc_29nbfs_LRG2_max_sBs0p8,3,GKLAS,1122,913
pvalloc_29nbfs_LRG2_max_sBs0p8,3,GKLAS,1121,95
pvalloc_29nbfs_LRG2_max_sBs0p8,3,are_typ,Suburban,481
pvalloc_29nbfs_LRG2_max_sBs0p8,3,are_typ,Rural,235
pvalloc_29nbfs_LRG2_max_sBs0p8,3,are_typ,Urban,931
pvalloc_29nbfs_LRG2_max_sBs0p8,3,heatpump_TF,heatpump,533
pvalloc_29nbfs_LRG2_max_sBs0p8,3,heatpump_TF,no_heatpump,1114
pvalloc_29nbfs_LRG2_max_sBs0p8,3,filter_tag,na,1647
pvalloc_29nbfs_LRG2_max_sBs0p8,4,GKLAS,1110,1765
