t_int,feedin_atnode_kW,demand_atnode_kW,max_demand_feedin_atnode_kW,feedin_atnode_taken_kW,feedin_atnode_loss_kW,scen
4956,74746.79274720121,4604.504951001685,74971.74675616602,67287.65249427628,7459.140252924867,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4957,50057.992812553675,4868.01098611538,50572.97052811168,49069.66055067809,988.3322618755767,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4958,60904.69877915619,5005.918035061585,61346.77394321142,57688.31056622157,3216.3882129346257,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4959,48578.29558484745,5048.739040254403,49213.891406842835,47756.23056630311,822.0650185443485,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4960,44662.811474187634,4723.5779617110675,45278.33529863765,44242.8438161226,419.9676580650336,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4961,35984.78398304787,4805.401978152761,36787.66561050246,35887.127802533505,97.65618051437536,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4962,19843.721222620494,4687.55530268652,21187.603160450555,19843.721222620494,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4963,9131.981407466687,6050.530742530209,12246.378557341279,9131.981407466687,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4964,3.6313908767848426,11427.812235329471,11427.812235329471,3.6313908767848426,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4965,0.0,21698.627529472968,21698.627529472968,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4966,0.0,15054.668580548849,15054.668580548849,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4967,0.0,14761.300435221638,14761.300435221638,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4968,0.0,12492.279958567413,12492.279958567413,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4969,0.0,10052.532145121631,10052.532145121631,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4970,0.0,8034.332061846783,8034.332061846783,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4971,0.0,7219.022230515398,7219.022230515398,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4972,0.0,6689.043790452775,6689.043790452775,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4973,0.0,6426.528200910121,6426.528200910121,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4974,161.1139602960361,3989.1564938398965,3991.1062421800793,161.1139602960361,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4975,10204.519824763525,2534.0601014858858,10987.135472282665,10204.519824763525,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4976,3135.461864993971,2922.074293485774,4787.096725354497,3135.461864993971,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4977,18340.75665660701,3138.780494496742,19033.04283614061,18340.75665660701,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4978,36181.32119587863,3432.590463400803,36536.737867792035,36090.03085213068,91.29034374794298,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4979,57348.37230427696,3908.8146211102817,57579.486740431756,55096.957764869796,2251.414539407167,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4980,59631.28909699685,4677.629479746352,59977.43284946273,56864.799448575075,2766.4896484217816,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4981,62955.45806494449,5377.90813558762,63415.010528148225,59361.33231162546,3594.1257533190287,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4982,47642.93857666011,4926.105252316189,48245.06102427543,46957.17239908581,685.766177574309,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4983,52869.8256868721,5535.591128726821,53514.90666493117,51415.89601214918,1453.9296747229237,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4984,42943.71459416894,4886.006910187742,43588.06139181596,42662.960113507914,280.754480661025,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4985,28501.997065705007,4366.931947354676,29335.742891003967,28501.997065705007,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4986,22528.061911888868,4916.56349424715,23929.34238172071,22528.061911888868,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4987,9976.257478030264,5114.427720607445,12427.179751721693,9976.257478030264,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4988,1.7793515908685469,11602.183899541205,11602.183899541205,1.7793515908685469,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4989,0.0,15306.207062822388,15306.207062822388,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4990,0.0,18487.541112237723,18487.541112237723,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4991,0.0,15678.910070087288,15678.910070087288,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4992,0.0,12457.950105853317,12457.950105853317,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4993,0.0,9566.57816566627,9566.57816566627,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4994,0.0,8172.598108657664,8172.598108657664,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4995,0.0,7275.373634775014,7275.373634775014,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4996,0.0,6657.432000184344,6657.432000184344,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4997,0.0,6227.237294939229,6227.237294939229,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4998,409.33489526338724,3581.2582844872163,3598.2424299415534,409.33489526338724,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
4999,14925.801884952241,2526.1765706785764,15469.933072241798,14925.801884952241,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5000,33571.6549220358,2776.5009781266153,33796.75763949145,33561.221436266846,10.433485768954881,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5001,52015.00390637002,3114.4891870637935,52161.046437928475,50802.5903070549,1212.4135993150978,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5002,65709.29476296344,3225.1659279957576,65825.65346959775,61387.294703371816,4322.00005959158,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5003,85576.19904963356,3940.294280964562,85700.40740661096,73411.3734185889,12164.825631044747,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5004,83668.8438281553,4478.024022636702,83839.38114463216,72406.45526255944,11262.388565595842,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5005,90127.91010299869,4606.443450376725,90304.07749540178,75717.50332737542,14410.40677562322,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5006,83927.53520122076,4591.8476520944905,84132.39402611153,72427.66346307355,11499.871738147276,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5007,70153.00288102924,4609.389061474798,70413.34388499915,64302.44946583658,5850.553415192567,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5008,55308.9694083935,4087.62567494415,55602.92084372564,53415.852285068875,1893.117123324635,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5009,32734.7382972549,3834.3072841319663,33281.78186860088,32726.67601860211,8.062278652788393,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5010,13741.69868910902,3958.11656152625,15071.423310797385,13741.69868910902,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5011,2513.478277685282,6082.862977602652,6860.24333595597,2513.478277685282,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5012,0.024958675141344665,13827.082893377794,13827.082893377794,0.024958675141344665,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5013,0.0,14662.18168263524,14662.18168263524,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5014,0.0,16274.799124460178,16274.799124460178,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5015,0.0,15624.09295649087,15624.09295649087,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5016,0.0,12724.18576973016,12724.18576973016,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5017,0.0,10867.07489432257,10867.07489432257,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5018,0.0,8769.371741640622,8769.371741640622,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5019,0.0,7592.314610242441,7592.314610242441,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5020,0.0,6804.494587055006,6804.494587055006,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5021,0.0,6914.4472014214525,6914.4472014214525,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5022,126.58620202193099,4156.670790500348,4158.243251973834,126.58620202193099,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5023,10442.495683613135,2564.2127956061363,11235.172505678482,10442.495683613135,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5024,21695.22882439071,2749.475812533674,22116.96290619595,21695.22882439071,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5025,18563.713778900044,3366.533790935852,19410.082631430287,18563.713778900044,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5026,30579.96564418417,3799.198965780663,31191.5790301036,30579.96564418417,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5027,65873.89631624831,3646.5329137646722,66031.69537637522,61459.70962751884,4414.1866887295,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5028,78981.22365949373,5326.767160392926,79307.34735715558,69866.78223891463,9114.441420579104,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5029,52070.05079057381,5045.507301486451,52603.115745263894,50742.172659384545,1327.8781311892649,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5030,22720.405640041663,5837.028691634182,24594.770991617246,22720.405640041663,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5031,25370.50863583065,4960.0157168043515,26615.879163389403,25370.50863583065,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5032,33763.206203556525,4039.0699936031947,34350.464000214335,33721.832838776936,41.37336477959457,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5033,26717.725622980804,4129.39789984253,27522.15577732127,26717.725622980804,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5034,16600.34816956349,4723.442825556277,18223.384423997955,16600.34816956349,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5035,10221.833450154763,5390.365286701962,12757.64357043741,10221.833450154763,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5036,10.628724898013248,10990.52516260676,10990.537597755916,10.628724898013248,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5037,0.0,15623.399766375918,15623.399766375918,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5038,0.0,16022.715362504956,16022.715362504956,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5039,0.0,16439.75171535185,16439.75171535185,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5040,0.0,12326.556850038325,12326.556850038325,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5041,0.0,9488.472208125191,9488.472208125191,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5042,0.0,8024.4353338224,8024.4353338224,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5043,0.0,7253.657469496069,7253.657469496069,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5044,0.0,6638.189465394041,6638.189465394041,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5045,0.0,6441.096729282571,6441.096729282571,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5046,127.13949674366337,4133.220909182816,4134.772198916386,127.13949674366337,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5047,11297.927019886065,2640.9725618485986,12118.644202995474,11297.927019886065,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5048,32392.990737851804,2959.9892899076053,32672.16768379256,32392.990737851804,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5049,53152.08236445939,3327.640171885543,53320.355387174364,51773.61705951509,1378.465304944289,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5050,72247.51361598296,3409.2880682764203,72346.81513951611,65799.2257713318,6448.2878446514,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5051,65854.77878542489,3814.2100799493046,66024.21980831439,61477.390901454586,4377.387883970299,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5052,60342.74703757469,4448.040592480798,60637.26279353922,57429.491899297194,2913.255138277504,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5053,66931.25495083738,4710.812347465102,67218.66510510478,62177.80785176294,4753.447099074501,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5054,68057.02681124632,4590.552523082969,68331.42874785342,62865.534505013915,5191.492306232396,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5055,57565.446710243035,4863.330853350992,57977.67027574319,55203.51298208228,2361.933728160772,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5056,51415.58404938283,4304.954085318373,51774.98892066238,50226.10307046404,1189.4809789187923,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5057,34349.08587287718,3725.0758331126267,34837.18383807635,34305.6994799056,43.38639297159193,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5058,12130.885144119859,3720.856891095568,13407.827847684217,12130.885144119859,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5059,6180.635052174092,4370.571495303451,8408.923764597203,6180.635052174092,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5060,213.16375195220078,7653.288071647113,7655.8782285428415,213.16375195220078,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5061,0.0,12442.644294585478,12442.644294585478,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5062,0.0,12652.57822535876,12652.57822535876,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5063,0.0,12878.862779430521,12878.862779430521,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5064,0.0,12350.755659688533,12350.755659688533,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5065,0.0,11097.685205202353,11097.685205202353,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5066,0.0,9294.124150992035,9294.124150992035,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5067,0.0,7868.8472553816255,7868.8472553816255,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5068,0.0,6865.793803809359,6865.793803809359,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5069,0.0,7046.117084101745,7046.117084101745,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5070,117.88489474048193,4242.84678446838,4244.2937486389455,117.88489474048193,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5071,13183.08594138616,2495.3035873216472,13791.344287194392,13183.08594138616,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5072,30186.014345591237,2796.688677156191,30458.41640413437,30186.014345591237,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5073,52413.83915726155,3196.0727302879404,52570.11219849403,51126.395343562275,1287.443813699273,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5074,69818.80881814686,3484.3505062301692,69951.73390071049,64163.71194449237,5655.096873654415,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5075,80390.59886540927,3902.0651355428204,80535.03518061606,70548.5926534145,9842.00621199478,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5076,70895.47270094976,4438.254634097649,71119.74855531087,64839.44541382411,6056.027287125508,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5077,62715.470096926474,4864.1415495869605,63065.0815128795,59167.058139297085,3548.4119576293774,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5078,53281.768726697286,5048.476138205539,53814.910259452634,51723.34898488593,1558.4197418113527,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5079,33089.958338110744,5064.315675181754,34071.67802547153,33061.93762219168,28.020715919060194,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5080,36290.51823813397,4694.193416528848,37030.404859098395,36186.255963617004,104.26227451696246,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5081,28593.95906608952,4457.335904419548,29464.07493799096,28593.95906608952,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5082,16327.082524428004,4413.7970063169905,17743.26987783627,16327.082524428004,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5083,8595.02420943286,4733.121566056956,10819.260589316771,8595.02420943286,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5084,45.29070701539794,9038.79765420523,9039.07466423616,45.29070701539794,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5085,0.0,14038.884071464148,14038.884071464148,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5086,0.0,16707.67865740891,16707.67865740891,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5087,0.0,14798.423471834056,14798.423471834056,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5088,0.0,12920.992928294932,12920.992928294932,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5089,0.0,9900.944565301277,9900.944565301277,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5090,0.0,9389.78590368506,9389.78590368506,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5091,0.0,7401.546438254426,7401.546438254426,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5092,0.0,6692.067790682453,6692.067790682453,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5093,0.0,6497.448685059626,6497.448685059626,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5094,300.52368370498806,3841.108064983697,3845.014210326353,300.52368370498806,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5095,14807.597537352893,2371.8758115198098,15274.897345197378,14807.597537352893,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5096,34812.13355804357,2366.799390948046,34948.99447710281,34782.85546260677,29.27809543679774,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5097,56902.98436237004,2793.96954808446,56997.40635214168,54849.30243978604,2053.681922583992,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5098,73796.53106936395,2917.975978910623,73872.7208006543,66763.5905971091,7032.940472254844,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5099,89280.91676102584,3507.8095047015286,89381.7404092178,75297.47551884447,13983.44124218144,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5100,75383.86643436394,4903.267935894908,75639.53080372207,67655.8351565947,7728.031277769397,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5101,66120.07869954237,5574.900596457232,66586.87499753266,61534.108904084715,4585.969795457625,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5102,71204.96748902774,5661.512442346082,71667.35278915123,64866.92577004574,6338.041718981919,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5103,65001.68283905861,5144.65970461283,65423.57662890799,60699.956832036485,4301.726007022116,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5104,61193.70286889333,4940.846270026364,61623.26284795888,57903.34760603302,3290.3552628603147,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5105,25877.142506312503,4797.508842431355,26942.784928981153,25877.142506312503,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5106,6549.249552687383,5127.849379006297,9135.686455818579,6549.249552687383,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5107,1418.9423877653599,6931.489476085877,7053.274020767711,1418.9423877653599,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5108,0.5408091533037132,11343.668475076242,11343.668475076242,0.5408091533037132,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5109,0.0,13173.89172578315,13173.89172578315,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5110,0.0,13106.449704799224,13106.449704799224,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5111,0.0,12603.245316458499,12603.245316458499,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5112,0.0,10413.182078012225,10413.182078012225,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5113,0.0,8993.403916155024,8993.403916155024,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5114,0.0,7817.17261512709,7817.17261512709,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5115,0.0,7187.9602584705435,7187.9602584705435,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5116,0.0,6597.782238100715,6597.782238100715,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5117,0.0,6653.582169584409,6653.582169584409,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5118,143.81008291534155,4119.219331777274,4120.904134895573,143.81008291534155,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5119,10271.225904351004,2358.7381079238717,10951.55474619421,10271.225904351004,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5120,31161.47867348648,2382.4564120402224,31330.32978195725,31161.47867348648,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5121,54462.06881414731,2713.5036262575995,54559.05431811504,52874.674265648486,1587.3945484988255,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5122,70456.62332852515,3179.56664792887,70553.15872479607,64651.91039849171,5804.712930033454,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5123,88950.33533328203,3493.8833492084404,89034.62423122376,75211.01379781103,13739.32153547099,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5124,88541.78231700278,4692.284462773208,88707.21562456673,75044.67620298172,13497.10611402101,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5125,88463.86576468871,5520.811444813724,88728.35889758788,74927.97800322523,13535.887761463437,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5126,82192.13427860771,5401.319882173768,82483.51547537166,71514.77722446463,10677.35705414307,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5127,77629.82074350375,5317.307594732502,77948.53152712864,68900.22943593486,8729.59130756887,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5128,68756.77109152722,4485.586368991856,69014.70662473298,63359.40951690197,5397.361574625166,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5129,50423.20893560627,4326.945169118007,50807.369465429234,49394.19130604658,1029.0176295596846,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5130,30859.262052265818,4874.840085713254,31807.3849967731,30859.262052265818,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5131,12205.363059915768,4979.453043987412,14330.968460956845,12205.363059915768,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5132,1.3812601389742705,11936.134084751438,11936.134084751438,1.3812601389742705,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5133,0.0,18228.216139042957,18228.216139042957,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5134,0.0,18162.496361710335,18162.496361710335,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5135,0.0,15581.301938822113,15581.301938822113,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5136,0.0,13660.518661518496,13660.518661518496,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5137,0.0,10358.480128423344,10358.480128423344,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5138,0.0,8828.47113398323,8828.47113398323,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5139,0.0,7213.798405873982,7213.798405873982,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5140,0.0,6479.031429122138,6479.031429122138,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5141,0.0,6403.162580960439,6403.162580960439,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5142,125.64092110022426,4161.447955794877,4162.828040920216,125.64092110022426,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5143,13310.660597122886,2354.9113296932524,13830.14692417192,13310.660597122886,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5144,33123.38586172586,2663.245939501308,33322.22250152165,33123.38586172586,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5145,53991.18295107945,3207.886205058683,54132.69559450118,52485.822665265645,1505.360285813802,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5146,74385.8779150661,3328.1738508167077,74482.84241180663,67155.80677387094,7230.071141195229,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5147,87674.8500607898,4249.746446551236,87799.48423633802,74628.08237424899,13046.767686540843,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5148,83290.63123497028,5795.354928610125,83656.95579931785,72380.3846755317,10910.246559438532,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5149,88111.74575194008,5321.902177589416,88352.30302387291,74834.26672523808,13277.47902670192,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5150,87715.50469843183,4495.820927472037,87907.14894208651,74426.59546753805,13288.909230893742,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5151,75884.16084740731,5025.304821728133,76154.74514734471,67942.97960683584,7941.1812405714745,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5152,63220.78872551881,4265.528403492476,63465.76006967604,59545.14481465098,3675.6439108678337,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5153,45942.32109445711,3930.3453439421796,46269.066499891764,45504.237785599464,438.0833088576462,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5154,30688.88632841803,3930.977559071962,31276.65214768388,30688.88632841803,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5155,10174.32221457074,5608.3414412080365,12948.441481100152,10174.32221457074,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5156,1.0050200731623626,13203.058611903945,13203.058611903945,1.0050200731623626,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5157,0.0,16656.158247084175,16656.158247084175,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5158,0.0,16956.666733188795,16956.666733188795,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5159,0.0,13878.197386105796,13878.197386105796,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
5160,0.0,13359.709264488023,13359.709264488023,0.0,0.0,pvalloc_29nbfs_LRG2_max_1hll_sAs2p0
