n_iter,feedin_atnode_loss_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
11,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
12,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
13,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
14,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
15,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
16,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
17,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
18,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
19,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
20,8014245.432169927,120648072.35699266,132189146.88989083,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs2p0
1,0.0,156451975.93381608,12135989.95933738,11539.27164373367,591,0.041962510650383415,pvalloc_29nbfs_LRG2_max_sAs4p0
2,0.0,151667822.77855882,20728618.947922863,12806.071029483037,852,0.10245668844078387,pvalloc_29nbfs_LRG2_max_sAs4p0
3,0.0,146935745.6637542,30794895.22136912,15559.774247914642,1281,0.1934109627946606,pvalloc_29nbfs_LRG2_max_sAs4p0
4,34.46812028773013,141015893.38600123,42847147.19302699,18337.745353993174,1665,0.3116302186878728,pvalloc_29nbfs_LRG2_max_sAs4p0
5,34543.6569267827,135470453.37419698,58221051.1545583,21132.892109153476,2183,0.46662879863675094,pvalloc_29nbfs_LRG2_max_sAs4p0
6,293701.4118573242,130872258.02520777,77737973.55016401,23967.12666645421,2845,0.6686310707185459,pvalloc_29nbfs_LRG2_max_sAs4p0
7,2271994.3482406717,126617525.89359072,100571261.541517,26827.19383245021,3525,0.918915080942914,pvalloc_29nbfs_LRG2_max_sAs4p0
8,6681017.145660773,122020178.40617698,125470881.10500236,8410.918363148974,1142,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
9,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
10,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
11,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
12,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
13,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
14,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
15,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
16,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
17,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
18,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
19,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
20,8013241.420413144,120645615.45734277,132188364.63369128,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs4p0
1,0.0,156467309.3780702,12068856.951651962,11519.514207032538,588,0.041749502982107355,pvalloc_29nbfs_LRG2_max_sAs6p0
2,0.0,151736807.08438823,20701551.06862492,12807.442369331087,848,0.10195967054813973,pvalloc_29nbfs_LRG2_max_sAs6p0
3,0.0,147045057.46415552,30688132.097340688,15558.345473321924,1282,0.19298494745810849,pvalloc_29nbfs_LRG2_max_sAs6p0
4,40.709106787875555,141149310.58654553,42790030.13831417,18334.848747099153,1660,0.3108491905708606,pvalloc_29nbfs_LRG2_max_sAs6p0
5,34431.57511768292,135735859.4372275,58244924.81788363,21138.420516713195,2187,0.46613178074410677,pvalloc_29nbfs_LRG2_max_sAs6p0
6,305517.101716452,131270397.46589836,77481171.7877361,23963.974233820638,2836,0.6674950298210736,pvalloc_29nbfs_LRG2_max_sAs6p0
7,2393150.5918505494,126773771.9724166,100212180.26685745,26822.295021991213,3537,0.9186310707185459,pvalloc_29nbfs_LRG2_max_sAs6p0
8,6677687.757275851,122023860.8747962,125450943.7764777,8446.869146913998,1146,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
9,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
10,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
11,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
12,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
13,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
14,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
15,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
16,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
17,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
18,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
19,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
20,8018540.724799564,120645395.18515074,132199410.13163283,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
1,0.0,156455473.0054106,12127555.784234848,11519.7994764007,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_sBs0p4
2,0.0,151740298.91544092,20756652.080319464,12810.173778297472,873,0.1033087191138881,pvalloc_29nbfs_LRG2_max_sBs0p4
3,0.0,146909689.08595186,30890283.78907622,15559.973005229285,1253,0.1922749218971883,pvalloc_29nbfs_LRG2_max_sBs0p4
4,226.44362457195598,141215389.23116097,43101419.997243345,18332.968606265473,1709,0.3136182902584493,pvalloc_29nbfs_LRG2_max_sBs0p4
5,8877.487804929775,135507145.6626527,58498238.57580773,21137.773351033004,2352,0.48061630218687873,pvalloc_29nbfs_LRG2_max_sBs0p4
6,133039.9987526624,130684287.55524486,78340537.81915003,23967.67092732551,2896,0.6862397046293667,pvalloc_29nbfs_LRG2_max_sBs0p4
7,696772.2002818994,126374224.46066692,100954358.60641813,26825.965312408804,3353,0.9243112752059074,pvalloc_29nbfs_LRG2_max_sBs0p4
8,5328144.024346132,121951887.472178,125492029.00724511,8440.280962375087,1066,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
9,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
10,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
11,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
12,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
13,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
14,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
15,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
16,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
17,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
18,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
19,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
20,8012404.850715965,120644337.1416545,132193704.82208246,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p4
1,0.0,156455553.060431,12117153.007002778,11531.785332460753,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_sBs0p6
2,0.0,151774454.58458075,20787154.786657263,12805.722618734051,869,0.10302470888952002,pvalloc_29nbfs_LRG2_max_sBs0p6
3,0.0,147058097.14922458,30986348.833182987,15556.832674453126,1247,0.1915648963362681,pvalloc_29nbfs_LRG2_max_sBs0p6
4,1250.3392492379805,141516753.88469905,43289296.26781475,18335.474239934258,1762,0.3166714001704061,pvalloc_29nbfs_LRG2_max_sBs0p6
5,2931.2455523110148,135885131.7586527,58932128.8625016,21134.354280548705,2390,0.4863675092303323,pvalloc_29nbfs_LRG2_max_sBs0p6
6,136168.51779334905,131134299.601034,78790393.23666318,23963.38808083073,2983,0.6981681340528259,pvalloc_29nbfs_LRG2_max_sBs0p6
7,488762.2185835285,126861798.05627911,100801413.0556966,26826.172720809664,3181,0.9240272649815393,pvalloc_29nbfs_LRG2_max_sBs0p6
8,5126273.247751265,121962561.67636955,125392578.56828792,8442.896564474508,1070,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
9,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
10,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
11,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
12,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
13,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
14,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
15,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
16,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
17,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
18,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
19,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
20,8017189.656210921,120643581.6745639,132201788.92004709,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p6
1,0.0,156456831.83468547,12127787.137496369,11521.028759732628,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_sBs0p8
2,0.0,151780352.98172826,20768356.470727395,12806.210109778787,868,0.102953706333428,pvalloc_29nbfs_LRG2_max_sBs0p8
3,0.0,147057773.416923,30991147.83406829,15557.349298739126,1247,0.1914938937801761,pvalloc_29nbfs_LRG2_max_sBs0p8
4,1256.4013584534587,141513972.80563596,43291082.89745555,18334.58967981838,1760,0.3164583925021301,pvalloc_29nbfs_LRG2_max_sBs0p8
5,2890.231347335238,135896856.0835831,58928378.47148366,21131.92805400349,2391,0.48622550411814824,pvalloc_29nbfs_LRG2_max_sBs0p8
6,135997.7101299505,131150477.11648373,78776621.93854296,23967.197761615338,2983,0.6980261289406419,pvalloc_29nbfs_LRG2_max_sBs0p8
7,483247.91649913305,126870279.38912539,100755199.8855056,26825.200972854378,3181,0.9238852598693553,pvalloc_29nbfs_LRG2_max_sBs0p8
8,5116766.376536482,121961718.99210812,125368320.29966524,8458.086584419829,1072,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
9,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
10,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
11,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
12,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
13,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
14,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
15,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
16,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
17,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
18,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
19,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
20,8016022.529363113,120643827.3306859,132193563.49251798,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
1,0.0,156456564.5687552,12115962.854159815,11536.192664312983,585,0.0415364953138313,pvalloc_29nbfs_LRG2_max_sCs2p4
2,0.0,151725929.54841676,20735112.85104818,12815.296044723806,858,0.10245668844078387,pvalloc_29nbfs_LRG2_max_sCs2p4
3,0.0,147012352.12355202,30944993.21506208,15553.536195404839,1259,0.1918489065606362,pvalloc_29nbfs_LRG2_max_sCs2p4
4,34.148138305921975,141222737.16576618,43030351.32877115,18334.295341712488,1700,0.312553251917069,pvalloc_29nbfs_LRG2_max_sCs2p4
5,7647.486523637261,135520798.60095128,58355970.40775371,21134.49446607114,2287,0.47493609769951717,pvalloc_29nbfs_LRG2_max_sCs2p4
6,141212.61585820466,130869021.53514163,78163708.78942178,23964.62420411288,2901,0.6809145129224652,pvalloc_29nbfs_LRG2_max_sCs2p4
7,881082.5680636722,126591186.3769407,100911207.04016909,26826.2199593405,3387,0.9214001704061346,pvalloc_29nbfs_LRG2_max_sCs2p4
8,5366265.434006086,122032399.10304193,125386154.83536296,8424.841726103426,1107,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
9,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
10,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
11,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
12,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
13,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
14,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
15,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
16,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
17,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
18,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
19,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
20,8016614.275423102,120643392.74595714,132194904.13920341,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p4
1,0.0,156452812.96101204,12137556.07799411,11532.981963760278,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_sCs2p6
2,0.0,151763425.77091601,20794142.487265393,12807.234027818879,857,0.10217267821641579,pvalloc_29nbfs_LRG2_max_sCs2p6
3,0.0,147093733.48566636,31024206.50391374,15552.920759030589,1259,0.1915648963362681,pvalloc_29nbfs_LRG2_max_sCs2p6
4,227.0711500891507,141352797.6009664,43177595.88797499,18337.3111025066,1716,0.31340528259017325,pvalloc_29nbfs_LRG2_max_sCs2p6
5,1706.864135446588,135724949.01050633,58608184.635769896,21131.519423888774,2305,0.4770661743822778,pvalloc_29nbfs_LRG2_max_sCs2p6
6,118750.42965117232,131087050.43145247,78313140.90357882,23965.84365884208,2956,0.6869497301902868,pvalloc_29nbfs_LRG2_max_sCs2p6
7,494818.8667656918,126765936.11801481,100743028.3182556,26823.697944219643,3297,0.9210451576256745,pvalloc_29nbfs_LRG2_max_sCs2p6
8,5344906.15464669,122027090.01479618,125398919.7003875,8448.42364288644,1112,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
9,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
10,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
11,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
12,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
13,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
14,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
15,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
16,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
17,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
18,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
19,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
20,8013623.309478074,120643783.99524073,132200214.27732715,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
1,0.0,156455062.0194304,12124972.753349284,11531.27988297419,582,0.04132348764555524,pvalloc_29nbfs_LRG2_max_sCs2p8
2,0.0,151794635.81601012,20783984.28950045,12805.18014187748,858,0.10224368077250781,pvalloc_29nbfs_LRG2_max_sCs2p8
3,0.0,147167591.4471187,31082990.94031812,15556.703497112423,1254,0.19128088611190003,pvalloc_29nbfs_LRG2_max_sCs2p8
4,746.8321789066442,141511557.80560705,43260088.75507328,18329.841199362014,1727,0.31390230048281736,pvalloc_29nbfs_LRG2_max_sCs2p8
5,929.5461195117355,135981941.84825832,58827785.307933025,21138.17275590004,2340,0.48004828173814257,pvalloc_29nbfs_LRG2_max_sCs2p8
6,108505.29108548201,131323038.04649396,78454346.61869024,23963.67872491906,3013,0.6939789832433968,pvalloc_29nbfs_LRG2_max_sCs2p8
7,342085.9505253489,126955475.41135362,100577967.34901114,26824.304555880713,3206,0.9216131780744107,pvalloc_29nbfs_LRG2_max_sCs2p8
8,5130209.483118241,122035674.53272372,125323020.00339426,8434.634142210258,1104,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
9,8009331.554884283,120646124.34524903,132176436.2658419,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
10,8009331.554884283,120646124.34524903,132176436.2658419,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
11,8009331.554884283,120646124.34524903,132176436.2658419,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
12,8009331.554884283,120646124.34524903,132176436.2658419,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
13,8009331.554884283,120646124.34524903,132176436.2658419,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
14,8009331.554884283,120646124.34524903,132176436.2658419,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
